# SYNTHETIC data - generated by scripts/make_synthetic.py for project 02.13
# regenerate: python make_synthetic.py --seed 42
# scene: static WALL/WALL_EDGE/POLE + dynamic CAR/PEDESTRIAN/GHOST; see this
#        script's module docstring for the full scene description
# num_scans=10
# num_beams=16
# azimuth_steps=180
# max_range_m=20.0
# range_noise_sigma_m=0.02
# seed=42
# cohort ids: 0=WALL 1=POLE 2=WALL_EDGE 3=CAR(dyn) 4=PEDESTRIAN(dyn) 5=GHOST(dyn) -1=NONE(miss)
# columns: scan_id,dir_x,dir_y,dir_z,is_hit,range_m,cohort,truth_dynamic
0,0.58697971,0.80790826,0.05233596,1,9.65221181,0,0
0,0.55842655,0.82790141,0.05233596,1,9.36469188,0,0
0,0.52919303,0.84688588,0.05233596,1,9.19486171,0,0
0,0.49931477,0.86483855,0.05233596,1,9.04565828,0,0
0,0.46882817,0.88173754,0.05233596,1,8.86703663,0,0
0,0.43777037,0.89756228,0.05233596,1,8.69174696,0,0
0,0.40617922,0.91229348,0.05233596,1,8.52864101,0,0
0,0.37409321,0.92591318,0.05233596,1,8.43052062,0,0
0,0.34155142,0.93840480,0.05233596,1,8.31226001,0,0
0,0.30859350,0.94975313,0.05233596,1,8.20253375,0,0
0,0.27525960,0.95994432,0.05233596,1,8.12454399,0,0
0,0.24159035,0.96896597,0.05233596,1,8.00416426,0,0
0,0.20762676,0.97680708,0.05233596,1,7.97819170,0,0
0,0.17341020,0.98345811,0.05233596,1,7.89809020,0,0
0,0.13898237,0.98891094,0.05233596,1,7.90877041,0,0
0,0.10438521,0.99315894,0.05233596,1,7.88782049,0,0
0,0.06966087,0.99619692,0.05233596,1,7.86233125,0,0
0,0.03485167,0.99802120,0.05233596,1,7.80832948,0,0
0,0.00000000,0.99862953,0.05233596,1,7.81712784,0,0
0,-0.03485167,0.99802120,0.05233596,1,7.85161559,0,0
0,-0.06966087,0.99619692,0.05233596,1,7.84502022,0,0
0,-0.10438521,0.99315894,0.05233596,1,7.89569757,0,0
0,-0.13898237,0.98891094,0.05233596,1,7.87923371,0,0
0,-0.17341020,0.98345811,0.05233596,1,7.90171452,0,0
0,-0.20762676,0.97680708,0.05233596,1,7.97965856,0,0
0,-0.24159035,0.96896597,0.05233596,1,8.03301100,0,0
0,-0.27525960,0.95994432,0.05233596,1,8.13320784,0,0
0,-0.30859350,0.94975313,0.05233596,1,8.22059392,0,0
0,-0.34155142,0.93840480,0.05233596,1,8.32226575,0,0
0,-0.37409321,0.92591318,0.05233596,0,20.00000000,-1,-1
0,-0.40617922,0.91229348,0.05233596,0,20.00000000,-1,-1
0,-0.43777037,0.89756228,0.05233596,0,20.00000000,-1,-1
0,-0.46882817,0.88173754,0.05233596,0,20.00000000,-1,-1
0,-0.49931477,0.86483855,0.05233596,0,20.00000000,-1,-1
0,-0.52919303,0.84688588,0.05233596,0,20.00000000,-1,-1
0,-0.55842655,0.82790141,0.05233596,0,20.00000000,-1,-1
0,-0.58697971,0.80790826,0.05233596,0,20.00000000,-1,-1
0,-0.61481773,0.78693081,0.05233596,0,20.00000000,-1,-1
0,-0.64190669,0.76499461,0.05233596,0,20.00000000,-1,-1
0,-0.66821359,0.74212637,0.05233596,0,20.00000000,-1,-1
0,-0.69370637,0.71835397,0.05233596,0,20.00000000,-1,-1
0,-0.71835397,0.69370637,0.05233596,0,20.00000000,-1,-1
0,-0.74212637,0.66821359,0.05233596,0,20.00000000,-1,-1
0,-0.76499461,0.64190669,0.05233596,0,20.00000000,-1,-1
0,-0.78693081,0.61481773,0.05233596,0,20.00000000,-1,-1
0,-0.80790826,0.58697971,0.05233596,0,20.00000000,-1,-1
0,-0.82790141,0.55842655,0.05233596,0,20.00000000,-1,-1
0,-0.84688588,0.52919303,0.05233596,0,20.00000000,-1,-1
0,-0.86483855,0.49931477,0.05233596,0,20.00000000,-1,-1
0,-0.88173754,0.46882817,0.05233596,0,20.00000000,-1,-1
0,-0.89756228,0.43777037,0.05233596,0,20.00000000,-1,-1
0,-0.91229348,0.40617922,0.05233596,0,20.00000000,-1,-1
0,-0.92591318,0.37409321,0.05233596,0,20.00000000,-1,-1
0,-0.93840480,0.34155142,0.05233596,0,20.00000000,-1,-1
0,-0.94975313,0.30859350,0.05233596,0,20.00000000,-1,-1
0,-0.95994432,0.27525960,0.05233596,0,20.00000000,-1,-1
0,-0.96896597,0.24159035,0.05233596,0,20.00000000,-1,-1
0,-0.97680708,0.20762676,0.05233596,0,20.00000000,-1,-1
0,-0.98345811,0.17341020,0.05233596,0,20.00000000,-1,-1
0,-0.98891094,0.13898237,0.05233596,0,20.00000000,-1,-1
0,-0.99315894,0.10438521,0.05233596,0,20.00000000,-1,-1
0,-0.99619692,0.06966087,0.05233596,0,20.00000000,-1,-1
0,-0.99802120,0.03485167,0.05233596,0,20.00000000,-1,-1
0,-0.99862953,0.00000000,0.05233596,0,20.00000000,-1,-1
0,-0.99802120,-0.03485167,0.05233596,0,20.00000000,-1,-1
0,-0.99619692,-0.06966087,0.05233596,0,20.00000000,-1,-1
0,-0.99315894,-0.10438521,0.05233596,0,20.00000000,-1,-1
0,-0.98891094,-0.13898237,0.05233596,0,20.00000000,-1,-1
0,-0.98345811,-0.17341020,0.05233596,0,20.00000000,-1,-1
0,-0.97680708,-0.20762676,0.05233596,0,20.00000000,-1,-1
0,-0.96896597,-0.24159035,0.05233596,0,20.00000000,-1,-1
0,-0.95994432,-0.27525960,0.05233596,0,20.00000000,-1,-1
0,-0.94975313,-0.30859350,0.05233596,0,20.00000000,-1,-1
0,-0.93840480,-0.34155142,0.05233596,0,20.00000000,-1,-1
0,-0.92591318,-0.37409321,0.05233596,0,20.00000000,-1,-1
0,-0.91229348,-0.40617922,0.05233596,0,20.00000000,-1,-1
0,-0.89756228,-0.43777037,0.05233596,0,20.00000000,-1,-1
0,-0.88173754,-0.46882817,0.05233596,0,20.00000000,-1,-1
0,-0.86483855,-0.49931477,0.05233596,0,20.00000000,-1,-1
0,-0.84688588,-0.52919303,0.05233596,0,20.00000000,-1,-1
0,-0.82790141,-0.55842655,0.05233596,0,20.00000000,-1,-1
0,-0.80790826,-0.58697971,0.05233596,0,20.00000000,-1,-1
0,-0.78693081,-0.61481773,0.05233596,0,20.00000000,-1,-1
0,-0.76499461,-0.64190669,0.05233596,0,20.00000000,-1,-1
0,-0.74212637,-0.66821359,0.05233596,0,20.00000000,-1,-1
0,-0.71835397,-0.69370637,0.05233596,0,20.00000000,-1,-1
0,-0.69370637,-0.71835397,0.05233596,0,20.00000000,-1,-1
0,-0.66821359,-0.74212637,0.05233596,0,20.00000000,-1,-1
0,-0.64190669,-0.76499461,0.05233596,0,20.00000000,-1,-1
0,-0.61481773,-0.78693081,0.05233596,0,20.00000000,-1,-1
0,-0.58697971,-0.80790826,0.05233596,0,20.00000000,-1,-1
0,-0.55842655,-0.82790141,0.05233596,0,20.00000000,-1,-1
0,-0.52919303,-0.84688588,0.05233596,0,20.00000000,-1,-1
0,-0.49931477,-0.86483855,0.05233596,0,20.00000000,-1,-1
0,-0.46882817,-0.88173754,0.05233596,0,20.00000000,-1,-1
0,-0.43777037,-0.89756228,0.05233596,0,20.00000000,-1,-1
0,-0.40617922,-0.91229348,0.05233596,0,20.00000000,-1,-1
0,-0.37409321,-0.92591318,0.05233596,0,20.00000000,-1,-1
0,-0.34155142,-0.93840480,0.05233596,0,20.00000000,-1,-1
0,-0.30859350,-0.94975313,0.05233596,0,20.00000000,-1,-1
0,-0.27525960,-0.95994432,0.05233596,0,20.00000000,-1,-1
0,-0.24159035,-0.96896597,0.05233596,0,20.00000000,-1,-1
0,-0.20762676,-0.97680708,0.05233596,0,20.00000000,-1,-1
0,-0.17341020,-0.98345811,0.05233596,0,20.00000000,-1,-1
0,-0.13898237,-0.98891094,0.05233596,0,20.00000000,-1,-1
0,-0.10438521,-0.99315894,0.05233596,0,20.00000000,-1,-1
0,-0.06966087,-0.99619692,0.05233596,0,20.00000000,-1,-1
0,-0.03485167,-0.99802120,0.05233596,0,20.00000000,-1,-1
0,-0.00000000,-0.99862953,0.05233596,0,20.00000000,-1,-1
0,0.03485167,-0.99802120,0.05233596,0,20.00000000,-1,-1
0,0.06966087,-0.99619692,0.05233596,0,20.00000000,-1,-1
0,0.10438521,-0.99315894,0.05233596,0,20.00000000,-1,-1
0,0.13898237,-0.98891094,0.05233596,0,20.00000000,-1,-1
0,0.17341020,-0.98345811,0.05233596,0,20.00000000,-1,-1
0,0.20762676,-0.97680708,0.05233596,0,20.00000000,-1,-1
0,0.24159035,-0.96896597,0.05233596,0,20.00000000,-1,-1
0,0.27525960,-0.95994432,0.05233596,0,20.00000000,-1,-1
0,0.30859350,-0.94975313,0.05233596,0,20.00000000,-1,-1
0,0.34155142,-0.93840480,0.05233596,0,20.00000000,-1,-1
0,0.37409321,-0.92591318,0.05233596,0,20.00000000,-1,-1
0,0.40617922,-0.91229348,0.05233596,0,20.00000000,-1,-1
0,0.43777037,-0.89756228,0.05233596,0,20.00000000,-1,-1
0,0.46882817,-0.88173754,0.05233596,0,20.00000000,-1,-1
0,0.49931477,-0.86483855,0.05233596,0,20.00000000,-1,-1
0,0.52919303,-0.84688588,0.05233596,0,20.00000000,-1,-1
0,0.55842655,-0.82790141,0.05233596,0,20.00000000,-1,-1
0,0.58697971,-0.80790826,0.05233596,0,20.00000000,-1,-1
0,0.61481773,-0.78693081,0.05233596,0,20.00000000,-1,-1
0,0.64190669,-0.76499461,0.05233596,0,20.00000000,-1,-1
0,0.66821359,-0.74212637,0.05233596,0,20.00000000,-1,-1
0,0.69370637,-0.71835397,0.05233596,0,20.00000000,-1,-1
0,0.71835397,-0.69370637,0.05233596,0,20.00000000,-1,-1
0,0.74212637,-0.66821359,0.05233596,0,20.00000000,-1,-1
0,0.76499461,-0.64190669,0.05233596,0,20.00000000,-1,-1
0,0.78693081,-0.61481773,0.05233596,0,20.00000000,-1,-1
0,0.80790826,-0.58697971,0.05233596,0,20.00000000,-1,-1
0,0.82790141,-0.55842655,0.05233596,0,20.00000000,-1,-1
0,0.84688588,-0.52919303,0.05233596,0,20.00000000,-1,-1
0,0.86483855,-0.49931477,0.05233596,0,20.00000000,-1,-1
0,0.88173754,-0.46882817,0.05233596,0,20.00000000,-1,-1
0,0.89756228,-0.43777037,0.05233596,0,20.00000000,-1,-1
0,0.91229348,-0.40617922,0.05233596,0,20.00000000,-1,-1
0,0.92591318,-0.37409321,0.05233596,0,20.00000000,-1,-1
0,0.93840480,-0.34155142,0.05233596,0,20.00000000,-1,-1
0,0.94975313,-0.30859350,0.05233596,0,20.00000000,-1,-1
0,0.95994432,-0.27525960,0.05233596,0,20.00000000,-1,-1
0,0.96896597,-0.24159035,0.05233596,0,20.00000000,-1,-1
0,0.97680708,-0.20762676,0.05233596,0,20.00000000,-1,-1
0,0.98345811,-0.17341020,0.05233596,0,20.00000000,-1,-1
0,0.98891094,-0.13898237,0.05233596,0,20.00000000,-1,-1
0,0.99315894,-0.10438521,0.05233596,0,20.00000000,-1,-1
0,0.99619692,-0.06966087,0.05233596,0,20.00000000,-1,-1
0,0.99802120,-0.03485167,0.05233596,0,20.00000000,-1,-1
0,0.99619470,0.00000000,0.08715574,0,20.00000000,-1,-1
0,0.99558784,0.03476669,0.08715574,0,20.00000000,-1,-1
0,0.99376802,0.06949103,0.08715574,0,20.00000000,-1,-1
0,0.99073744,0.10413070,0.08715574,0,20.00000000,-1,-1
0,0.98649980,0.13864351,0.08715574,0,20.00000000,-1,-1
0,0.98106026,0.17298739,0.08715574,0,20.00000000,-1,-1
0,0.97442545,0.20712052,0.08715574,0,20.00000000,-1,-1
0,0.96660346,0.24100131,0.08715574,0,20.00000000,-1,-1
0,0.95760380,0.27458847,0.08715574,0,20.00000000,-1,-1
0,0.94743746,0.30784109,0.08715574,0,20.00000000,-1,-1
0,0.93611681,0.34071865,0.08715574,0,20.00000000,-1,-1
0,0.92365564,0.37318110,0.08715574,0,20.00000000,-1,-1
0,0.91006914,0.40518889,0.08715574,1,19.22621548,0,0
0,0.89537386,0.43670301,0.08715574,1,17.86454569,0,0
0,0.87958771,0.46768508,0.08715574,1,16.68563263,0,0
0,0.86272992,0.49809735,0.08715574,1,15.67643593,0,0
0,0.84482102,0.52790276,0.08715574,1,14.76329689,0,0
0,0.82588283,0.55706501,0.08715574,1,13.99926323,0,0
0,0.80593844,0.58554855,0.08715574,1,13.36295514,0,0
0,0.78501213,0.61331870,0.08715574,1,12.72911115,0,0
0,0.76312941,0.64034161,0.08715574,1,12.15052532,0,0
0,0.74031694,0.66658436,0.08715574,1,11.67125340,0,0
0,0.71660250,0.69201499,0.08715574,1,11.27784808,0,0
0,0.69201499,0.71660250,0.08715574,1,10.85145878,0,0
0,0.66658436,0.74031694,0.08715574,1,10.54151803,0,0
0,0.64034161,0.76312941,0.08715574,1,10.22286403,0,0
0,0.61331870,0.78501213,0.08715574,1,9.94607849,0,0
0,0.58554855,0.80593844,0.08715574,1,9.65743013,0,0
0,0.55706501,0.82588283,0.08715574,1,9.46660272,0,0
0,0.52790276,0.84482102,0.08715574,1,9.24339827,0,0
0,0.49809735,0.86272992,0.08715574,1,9.05442424,0,0
0,0.46768508,0.87958771,0.08715574,1,8.84834669,0,0
0,0.43670301,0.89537386,0.08715574,1,8.68600190,0,0
0,0.40518889,0.91006914,0.08715574,1,8.57830701,0,0
0,0.37318110,0.92365564,0.08715574,1,8.45610204,0,0
0,0.34071865,0.93611681,0.08715574,1,8.31104616,0,0
0,0.30784109,0.94743746,0.08715574,1,8.23895865,0,0
0,0.27458847,0.95760380,0.08715574,1,8.13505981,0,0
0,0.24100131,0.96660346,0.08715574,1,8.07134884,0,0
0,0.20712052,0.97442545,0.08715574,1,8.02534471,0,0
0,0.17298739,0.98106026,0.08715574,1,7.95380615,0,0
0,0.13864351,0.98649980,0.08715574,1,7.90927301,0,0
0,0.10413070,0.99073744,0.08715574,1,7.86727666,0,0
0,0.06949103,0.99376802,0.08715574,1,7.85414937,0,0
0,0.03476669,0.99558784,0.08715574,1,7.77941282,0,0
0,0.00000000,0.99619470,0.08715574,1,7.81638729,0,0
0,-0.03476669,0.99558784,0.08715574,1,7.79975181,0,0
0,-0.06949103,0.99376802,0.08715574,1,7.83675842,0,0
0,-0.10413070,0.99073744,0.08715574,1,7.88374684,0,0
0,-0.13864351,0.98649980,0.08715574,1,7.91832423,0,0
0,-0.17298739,0.98106026,0.08715574,1,7.95544723,0,0
0,-0.20712052,0.97442545,0.08715574,1,7.98432384,0,0
0,-0.24100131,0.96660346,0.08715574,1,8.06252724,0,0
0,-0.27458847,0.95760380,0.08715574,1,8.14602699,0,0
0,-0.30784109,0.94743746,0.08715574,1,8.20792325,0,0
0,-0.34071865,0.93611681,0.08715574,1,8.32560877,0,0
0,-0.37318110,0.92365564,0.08715574,0,20.00000000,-1,-1
0,-0.40518889,0.91006914,0.08715574,0,20.00000000,-1,-1
0,-0.43670301,0.89537386,0.08715574,0,20.00000000,-1,-1
0,-0.46768508,0.87958771,0.08715574,0,20.00000000,-1,-1
0,-0.49809735,0.86272992,0.08715574,0,20.00000000,-1,-1
0,-0.52790276,0.84482102,0.08715574,0,20.00000000,-1,-1
0,-0.55706501,0.82588283,0.08715574,0,20.00000000,-1,-1
0,-0.58554855,0.80593844,0.08715574,0,20.00000000,-1,-1
0,-0.61331870,0.78501213,0.08715574,0,20.00000000,-1,-1
0,-0.64034161,0.76312941,0.08715574,0,20.00000000,-1,-1
0,-0.66658436,0.74031694,0.08715574,0,20.00000000,-1,-1
0,-0.69201499,0.71660250,0.08715574,0,20.00000000,-1,-1
0,-0.71660250,0.69201499,0.08715574,0,20.00000000,-1,-1
0,-0.74031694,0.66658436,0.08715574,0,20.00000000,-1,-1
0,-0.76312941,0.64034161,0.08715574,0,20.00000000,-1,-1
0,-0.78501213,0.61331870,0.08715574,0,20.00000000,-1,-1
0,-0.80593844,0.58554855,0.08715574,0,20.00000000,-1,-1
0,-0.82588283,0.55706501,0.08715574,0,20.00000000,-1,-1
0,-0.84482102,0.52790276,0.08715574,0,20.00000000,-1,-1
0,-0.86272992,0.49809735,0.08715574,0,20.00000000,-1,-1
0,-0.87958771,0.46768508,0.08715574,0,20.00000000,-1,-1
0,-0.89537386,0.43670301,0.08715574,0,20.00000000,-1,-1
0,-0.91006914,0.40518889,0.08715574,0,20.00000000,-1,-1
0,-0.92365564,0.37318110,0.08715574,0,20.00000000,-1,-1
0,-0.93611681,0.34071865,0.08715574,0,20.00000000,-1,-1
0,-0.94743746,0.30784109,0.08715574,0,20.00000000,-1,-1
0,-0.95760380,0.27458847,0.08715574,0,20.00000000,-1,-1
0,-0.96660346,0.24100131,0.08715574,0,20.00000000,-1,-1
0,-0.97442545,0.20712052,0.08715574,0,20.00000000,-1,-1
0,-0.98106026,0.17298739,0.08715574,0,20.00000000,-1,-1
0,-0.98649980,0.13864351,0.08715574,0,20.00000000,-1,-1
0,-0.99073744,0.10413070,0.08715574,0,20.00000000,-1,-1
0,-0.99376802,0.06949103,0.08715574,0,20.00000000,-1,-1
0,-0.99558784,0.03476669,0.08715574,0,20.00000000,-1,-1
0,-0.99619470,0.00000000,0.08715574,0,20.00000000,-1,-1
0,-0.99558784,-0.03476669,0.08715574,0,20.00000000,-1,-1
0,-0.99376802,-0.06949103,0.08715574,0,20.00000000,-1,-1
0,-0.99073744,-0.10413070,0.08715574,0,20.00000000,-1,-1
0,-0.98649980,-0.13864351,0.08715574,0,20.00000000,-1,-1
0,-0.98106026,-0.17298739,0.08715574,0,20.00000000,-1,-1
0,-0.97442545,-0.20712052,0.08715574,0,20.00000000,-1,-1
0,-0.96660346,-0.24100131,0.08715574,0,20.00000000,-1,-1
0,-0.95760380,-0.27458847,0.08715574,0,20.00000000,-1,-1
0,-0.94743746,-0.30784109,0.08715574,0,20.00000000,-1,-1
0,-0.93611681,-0.34071865,0.08715574,0,20.00000000,-1,-1
0,-0.92365564,-0.37318110,0.08715574,0,20.00000000,-1,-1
0,-0.91006914,-0.40518889,0.08715574,0,20.00000000,-1,-1
0,-0.89537386,-0.43670301,0.08715574,0,20.00000000,-1,-1
0,-0.87958771,-0.46768508,0.08715574,0,20.00000000,-1,-1
0,-0.86272992,-0.49809735,0.08715574,0,20.00000000,-1,-1
0,-0.84482102,-0.52790276,0.08715574,0,20.00000000,-1,-1
0,-0.82588283,-0.55706501,0.08715574,0,20.00000000,-1,-1
0,-0.80593844,-0.58554855,0.08715574,0,20.00000000,-1,-1
0,-0.78501213,-0.61331870,0.08715574,0,20.00000000,-1,-1
0,-0.76312941,-0.64034161,0.08715574,0,20.00000000,-1,-1
0,-0.74031694,-0.66658436,0.08715574,0,20.00000000,-1,-1
0,-0.71660250,-0.69201499,0.08715574,0,20.00000000,-1,-1
0,-0.69201499,-0.71660250,0.08715574,0,20.00000000,-1,-1
0,-0.66658436,-0.74031694,0.08715574,0,20.00000000,-1,-1
0,-0.64034161,-0.76312941,0.08715574,0,20.00000000,-1,-1
0,-0.61331870,-0.78501213,0.08715574,0,20.00000000,-1,-1
0,-0.58554855,-0.80593844,0.08715574,0,20.00000000,-1,-1
0,-0.55706501,-0.82588283,0.08715574,0,20.00000000,-1,-1
0,-0.52790276,-0.84482102,0.08715574,0,20.00000000,-1,-1
0,-0.49809735,-0.86272992,0.08715574,0,20.00000000,-1,-1
0,-0.46768508,-0.87958771,0.08715574,0,20.00000000,-1,-1
0,-0.43670301,-0.89537386,0.08715574,0,20.00000000,-1,-1
0,-0.40518889,-0.91006914,0.08715574,0,20.00000000,-1,-1
0,-0.37318110,-0.92365564,0.08715574,0,20.00000000,-1,-1
0,-0.34071865,-0.93611681,0.08715574,0,20.00000000,-1,-1
0,-0.30784109,-0.94743746,0.08715574,0,20.00000000,-1,-1
0,-0.27458847,-0.95760380,0.08715574,0,20.00000000,-1,-1
0,-0.24100131,-0.96660346,0.08715574,0,20.00000000,-1,-1
0,-0.20712052,-0.97442545,0.08715574,0,20.00000000,-1,-1
0,-0.17298739,-0.98106026,0.08715574,0,20.00000000,-1,-1
0,-0.13864351,-0.98649980,0.08715574,0,20.00000000,-1,-1
0,-0.10413070,-0.99073744,0.08715574,0,20.00000000,-1,-1
0,-0.06949103,-0.99376802,0.08715574,0,20.00000000,-1,-1
0,-0.03476669,-0.99558784,0.08715574,0,20.00000000,-1,-1
0,-0.00000000,-0.99619470,0.08715574,0,20.00000000,-1,-1
0,0.03476669,-0.99558784,0.08715574,0,20.00000000,-1,-1
0,0.06949103,-0.99376802,0.08715574,0,20.00000000,-1,-1
0,0.10413070,-0.99073744,0.08715574,0,20.00000000,-1,-1
0,0.13864351,-0.98649980,0.08715574,0,20.00000000,-1,-1
0,0.17298739,-0.98106026,0.08715574,0,20.00000000,-1,-1
0,0.20712052,-0.97442545,0.08715574,0,20.00000000,-1,-1
0,0.24100131,-0.96660346,0.08715574,0,20.00000000,-1,-1
0,0.27458847,-0.95760380,0.08715574,0,20.00000000,-1,-1
0,0.30784109,-0.94743746,0.08715574,0,20.00000000,-1,-1
0,0.34071865,-0.93611681,0.08715574,0,20.00000000,-1,-1
0,0.37318110,-0.92365564,0.08715574,0,20.00000000,-1,-1
0,0.40518889,-0.91006914,0.08715574,0,20.00000000,-1,-1
0,0.43670301,-0.89537386,0.08715574,0,20.00000000,-1,-1
0,0.46768508,-0.87958771,0.08715574,0,20.00000000,-1,-1
0,0.49809735,-0.86272992,0.08715574,0,20.00000000,-1,-1
0,0.52790276,-0.84482102,0.08715574,0,20.00000000,-1,-1
0,0.55706501,-0.82588283,0.08715574,0,20.00000000,-1,-1
0,0.58554855,-0.80593844,0.08715574,0,20.00000000,-1,-1
0,0.61331870,-0.78501213,0.08715574,0,20.00000000,-1,-1
0,0.64034161,-0.76312941,0.08715574,0,20.00000000,-1,-1
0,0.66658436,-0.74031694,0.08715574,0,20.00000000,-1,-1
0,0.69201499,-0.71660250,0.08715574,0,20.00000000,-1,-1
0,0.71660250,-0.69201499,0.08715574,0,20.00000000,-1,-1
0,0.74031694,-0.66658436,0.08715574,0,20.00000000,-1,-1
0,0.76312941,-0.64034161,0.08715574,0,20.00000000,-1,-1
0,0.78501213,-0.61331870,0.08715574,0,20.00000000,-1,-1
0,0.80593844,-0.58554855,0.08715574,0,20.00000000,-1,-1
0,0.82588283,-0.55706501,0.08715574,0,20.00000000,-1,-1
0,0.84482102,-0.52790276,0.08715574,0,20.00000000,-1,-1
0,0.86272992,-0.49809735,0.08715574,0,20.00000000,-1,-1
0,0.87958771,-0.46768508,0.08715574,0,20.00000000,-1,-1
0,0.89537386,-0.43670301,0.08715574,0,20.00000000,-1,-1
0,0.91006914,-0.40518889,0.08715574,0,20.00000000,-1,-1
0,0.92365564,-0.37318110,0.08715574,0,20.00000000,-1,-1
0,0.93611681,-0.34071865,0.08715574,0,20.00000000,-1,-1
0,0.94743746,-0.30784109,0.08715574,0,20.00000000,-1,-1
0,0.95760380,-0.27458847,0.08715574,0,20.00000000,-1,-1
0,0.96660346,-0.24100131,0.08715574,0,20.00000000,-1,-1
0,0.97442545,-0.20712052,0.08715574,0,20.00000000,-1,-1
0,0.98106026,-0.17298739,0.08715574,0,20.00000000,-1,-1
0,0.98649980,-0.13864351,0.08715574,0,20.00000000,-1,-1
0,0.99073744,-0.10413070,0.08715574,0,20.00000000,-1,-1
0,0.99376802,-0.06949103,0.08715574,0,20.00000000,-1,-1
0,0.99558784,-0.03476669,0.08715574,0,20.00000000,-1,-1
0,0.99254615,0.00000000,0.12186934,0,20.00000000,-1,-1
0,0.99194152,0.03463936,0.12186934,0,20.00000000,-1,-1
0,0.99012836,0.06923652,0.12186934,0,20.00000000,-1,-1
0,0.98710888,0.10374932,0.12186934,0,20.00000000,-1,-1
0,0.98288676,0.13813573,0.12186934,0,20.00000000,-1,-1
0,0.97746715,0.17235383,0.12186934,0,20.00000000,-1,-1
0,0.97085664,0.20636195,0.12186934,0,20.00000000,-1,-1
0,0.96306329,0.24011865,0.12186934,0,20.00000000,-1,-1
0,0.95409660,0.27358280,0.12186934,0,20.00000000,-1,-1
0,0.94396749,0.30671363,0.12186934,0,20.00000000,-1,-1
0,0.93268829,0.33947078,0.12186934,0,20.00000000,-1,-1
0,0.92027277,0.37181433,0.12186934,0,20.00000000,-1,-1
0,0.90673603,0.40370489,0.12186934,1,19.29534937,0,0
0,0.89209457,0.43510359,0.12186934,1,17.90878850,0,0
0,0.87636624,0.46597219,0.12186934,1,16.75328290,0,0
0,0.85957018,0.49627308,0.12186934,1,15.71851398,0,0
0,0.84172687,0.52596933,0.12186934,1,14.82704233,0,0
0,0.82285805,0.55502476,0.12186934,1,14.08819404,0,0
0,0.80298670,0.58340399,0.12186934,1,13.39976808,0,0
0,0.78213704,0.61107243,0.12186934,1,12.79641136,0,0
0,0.76033446,0.63799637,0.12186934,1,12.20798675,0,0
0,0.73760554,0.66414301,0.12186934,1,11.74400835,0,0
0,0.71397795,0.68948049,0.12186934,1,11.32052231,0,0
0,0.68948049,0.71397795,0.12186934,1,10.94512898,0,0
0,0.66414301,0.73760554,0.12186934,1,10.55648252,0,0
0,0.63799637,0.76033446,0.12186934,1,10.26750580,0,0
0,0.61107243,0.78213704,0.12186934,1,9.98124828,0,0
0,0.58340399,0.80298670,0.12186934,1,9.69044969,0,0
0,0.55502476,0.82285805,0.12186934,1,9.46769881,0,0
0,0.52596933,0.84172687,0.12186934,1,9.30111084,0,0
0,0.49627308,0.85957018,0.12186934,1,9.05975314,0,0
0,0.46597219,0.87636624,0.12186934,1,8.91824540,0,0
0,0.43510359,0.89209457,0.12186934,1,8.72496987,0,0
0,0.40370489,0.90673603,0.12186934,1,8.61407814,0,0
0,0.37181433,0.92027277,0.12186934,1,8.47643892,0,0
0,0.33947078,0.93268829,0.12186934,1,8.35045802,0,0
0,0.30671363,0.94396749,0.12186934,1,8.27272606,0,0
0,0.27358280,0.95409660,0.12186934,1,8.17057197,0,0
0,0.24011865,0.96306329,0.12186934,1,8.07757991,0,0
0,0.20636195,0.97085664,0.12186934,1,8.03289156,0,0
0,0.17235383,0.97746715,0.12186934,1,7.97290341,0,0
0,0.13813573,0.98288676,0.12186934,1,7.97556403,0,0
0,0.10374932,0.98710888,0.12186934,1,7.90934533,0,0
0,0.06923652,0.99012836,0.12186934,1,7.81868350,0,0
0,0.03463936,0.99194152,0.12186934,1,7.85465353,0,0
0,0.00000000,0.99254615,0.12186934,1,7.82777101,0,0
0,-0.03463936,0.99194152,0.12186934,1,7.86535428,0,0
0,-0.06923652,0.99012836,0.12186934,1,7.86528695,0,0
0,-0.10374932,0.98710888,0.12186934,1,7.92274394,0,0
0,-0.13813573,0.98288676,0.12186934,1,7.97920424,0,0
0,-0.17235383,0.97746715,0.12186934,1,7.97911611,0,0
0,-0.20636195,0.97085664,0.12186934,1,8.01714151,0,0
0,-0.24011865,0.96306329,0.12186934,1,8.10954706,0,0
0,-0.27358280,0.95409660,0.12186934,1,8.16958771,0,0
0,-0.30671363,0.94396749,0.12186934,1,8.22051998,0,0
0,-0.33947078,0.93268829,0.12186934,1,8.39294737,0,0
0,-0.37181433,0.92027277,0.12186934,0,20.00000000,-1,-1
0,-0.40370489,0.90673603,0.12186934,0,20.00000000,-1,-1
0,-0.43510359,0.89209457,0.12186934,0,20.00000000,-1,-1
0,-0.46597219,0.87636624,0.12186934,0,20.00000000,-1,-1
0,-0.49627308,0.85957018,0.12186934,0,20.00000000,-1,-1
0,-0.52596933,0.84172687,0.12186934,0,20.00000000,-1,-1
0,-0.55502476,0.82285805,0.12186934,0,20.00000000,-1,-1
0,-0.58340399,0.80298670,0.12186934,0,20.00000000,-1,-1
0,-0.61107243,0.78213704,0.12186934,0,20.00000000,-1,-1
