# SYNTHETIC data - generated by scripts/make_synthetic.py for project 02.18
# regenerate: python make_synthetic.py --seed 42
# scene: GROUND/WALL_NEAR/WALL_FAR/CAR real structure, ray-cast under three
#        independent atmospheres (SNOW/RAIN/DUST) - see this script's module
#        docstring for the full physics derivation
# num_beams=16
# azimuth_steps=100
# azimuth_min_deg=-50.0
# azimuth_step_deg=1.0
# max_range_m=45.0
# seed=42
# weather ids: 0=SNOW 1=RAIN 2=DUST
# surf_cohort ids (is_real==1 only): 0=GROUND 1=WALL_NEAR 2=WALL_FAR 3=CAR ; -1=n/a
# scatterer_type (is_real==0 only): 0=SNOW 1=RAIN 2=DUST ; -1=n/a
# columns: weather,x,y,z,intensity,is_real,scatterer_type,surf_cohort
0,9.349822,-2.858528,-1.200469,0.012187,1,-1,0
0,9.392337,-2.693209,-1.199709,0.012187,1,-1,0
0,7.907686,-2.118858,-1.005193,0.335554,1,-1,1
0,7.908981,-1.971931,-1.000830,0.337072,1,-1,1
0,7.909381,-1.826024,-0.996695,0.338488,1,-1,1
0,7.912390,-1.681831,-0.993224,0.339800,1,-1,1
0,7.933134,-1.542045,-0.992298,0.341009,1,-1,1
0,7.905896,-1.394023,-0.985697,0.342114,1,-1,1
0,7.898422,-1.250987,-0.981893,0.343114,1,-1,1
0,7.883232,-1.107916,-0.977452,0.344010,1,-1,1
0,7.903574,-0.970437,-0.977725,0.344802,1,-1,1
0,7.903411,-0.830682,-0.975762,0.345488,1,-1,1
0,7.909758,-0.692014,-0.974906,0.346069,1,-1,1
0,7.932538,-0.554697,-0.976372,0.346545,1,-1,1
0,7.869207,-0.412408,-0.967543,0.346915,1,-1,1
0,7.889967,-0.275524,-0.969357,0.347180,1,-1,1
0,7.936362,-0.138530,-0.974611,0.347338,1,-1,1
0,7.911667,0.000000,-0.971431,0.347391,1,-1,1
0,7.875876,0.137474,-0.967183,0.347338,1,-1,1
0,7.877835,0.275100,-0.967866,0.347180,1,-1,1
0,7.920405,0.415091,-0.973838,0.346915,1,-1,1
0,6.024328,0.421262,-0.741501,0.007949,0,0,-1
0,7.879925,0.689404,-0.971229,0.346069,1,-1,1
0,7.892385,0.829523,-0.974401,0.345488,1,-1,1
0,7.905465,0.970669,-0.977959,0.344802,1,-1,1
0,7.933231,1.114943,-0.983651,0.344010,1,-1,1
0,7.885370,1.248920,-0.980270,0.343114,1,-1,1
0,7.918522,1.396249,-0.987271,0.342114,1,-1,1
0,7.908872,1.537329,-0.989263,0.341009,1,-1,1
0,7.938907,1.687467,-0.996552,0.339800,1,-1,1
0,7.878668,1.818934,-0.992825,0.338488,1,-1,1
0,2.883828,0.772719,-0.366580,0.041489,0,0,-1
0,9.396295,2.694344,-1.200214,0.012187,1,-1,0
0,9.307179,3.024086,-1.201588,0.012187,1,-1,0
0,9.220743,3.174956,-1.197401,0.012187,1,-1,0
0,9.211798,3.352820,-1.203656,0.012187,1,-1,0
0,9.121153,3.501282,-1.199615,0.012187,1,-1,0
0,9.064993,3.662495,-1.200454,0.012187,1,-1,0
0,8.986792,3.814667,-1.198733,0.012187,1,-1,0
0,8.883799,3.955322,-1.194022,0.012187,1,-1,0
0,8.865742,4.134164,-1.201111,0.012187,1,-1,0
0,8.784623,4.284547,-1.200070,0.012187,1,-1,0
0,8.725021,4.445620,-1.202346,0.012187,1,-1,0
0,8.639970,4.593954,-1.201493,0.012187,1,-1,0
0,8.537398,4.732357,-1.198533,0.012187,1,-1,0
0,8.476177,4.893723,-1.201747,0.012187,1,-1,0
0,8.372345,5.030613,-1.199293,0.012187,1,-1,0
0,8.264024,5.163935,-1.196506,0.012187,1,-1,0
0,8.188553,5.317708,-1.198835,0.012187,1,-1,0
0,8.113322,5.472505,-1.201623,0.012187,1,-1,0
0,2.895276,2.027294,-0.433979,0.018624,0,0,-1
0,7.922664,5.756153,-1.202423,0.012187,1,-1,0
0,7.832119,5.901925,-1.204133,0.012187,1,-1,0
0,7.708429,6.022484,-1.201095,0.012187,1,-1,0
0,7.612836,6.164753,-1.202784,0.012187,1,-1,0
0,7.494780,6.288867,-1.201292,0.012187,1,-1,0
0,7.374203,6.410297,-1.199717,0.012187,1,-1,0
0,7.257780,6.534934,-1.199152,0.012187,1,-1,0
0,7.158355,6.675274,-1.201793,0.012187,1,-1,0
0,7.057030,6.814895,-1.204569,0.012187,1,-1,0
0,6.893256,6.893256,-1.196970,0.012187,1,-1,0
0,6.785989,7.027097,-1.199460,0.012187,1,-1,0
0,6.673660,7.156625,-1.201502,0.012187,1,-1,0
0,6.542464,7.266142,-1.200533,0.012187,1,-1,0
0,6.421683,7.387301,-1.201848,0.012187,1,-1,0
0,3.580199,-4.266715,-0.487294,0.000000,0,0,-1
0,8.986766,-10.338092,-1.198429,0.008716,1,-1,0
0,9.176666,-10.191720,-1.199847,0.008716,1,-1,0
0,9.358647,-10.035920,-1.200554,0.008716,1,-1,0
0,9.531038,-9.869678,-1.200385,0.008716,1,-1,0
0,9.709158,-9.709158,-1.201291,0.008716,1,-1,0
0,9.893808,-9.554339,-1.203320,0.008716,1,-1,0
0,10.032682,-9.355627,-1.200166,0.008716,1,-1,0
0,10.178050,-9.164357,-1.198237,0.008716,1,-1,0
0,10.324454,-8.974911,-1.196848,0.008716,1,-1,0
0,10.525103,-8.831610,-1.202055,0.008716,1,-1,0
0,10.676555,-8.645704,-1.201933,0.008716,1,-1,0
0,10.811321,-8.446729,-1.200324,0.008716,1,-1,0
0,10.981914,-8.275466,-1.203043,0.008716,1,-1,0
0,11.046543,-8.025784,-1.194595,0.008716,1,-1,0
0,11.251808,-7.878601,-1.201737,0.008716,1,-1,0
0,11.385387,-7.679540,-1.201504,0.008716,1,-1,0
0,11.501904,-7.469424,-1.199859,0.008716,1,-1,0
0,11.638560,-7.272579,-1.200689,0.008716,1,-1,0
0,11.762200,-7.067443,-1.200535,0.008716,1,-1,0
0,11.906823,-6.874407,-1.202865,0.008716,1,-1,0
0,12.008605,-6.656478,-1.201227,0.008716,1,-1,0
0,12.126083,-6.447553,-1.201538,0.008716,1,-1,0
0,7.590405,-3.867505,-0.745308,0.002732,0,0,-1
0,12.312433,-6.005175,-1.198493,0.008716,1,-1,0
0,12.418658,-5.790915,-1.198811,0.008716,1,-1,0
0,12.539938,-5.583140,-1.200928,0.008716,1,-1,0
0,12.643798,-5.366974,-1.201720,0.008716,1,-1,0
0,12.711844,-5.135918,-1.199484,0.008716,1,-1,0
0,12.792924,-4.910743,-1.198864,0.008716,1,-1,0
0,12.904514,-4.696859,-1.201455,0.008716,1,-1,0
0,12.974216,-4.467381,-1.200502,0.008716,1,-1,0
0,13.045492,-4.238737,-1.200068,0.008716,1,-1,0
0,13.105337,-4.006704,-1.198957,0.008716,1,-1,0
0,13.170836,-3.776676,-1.198736,0.008716,1,-1,0
0,7.869663,-2.108670,-0.712794,0.336788,1,-1,1
0,7.863672,-1.960634,-0.709044,0.338311,1,-1,1
0,7.901410,-1.824184,-0.709467,0.339732,1,-1,1
0,7.882246,-1.675423,-0.705013,0.341049,1,-1,1
0,7.886097,-1.532902,-0.702858,0.342262,1,-1,1
0,7.876224,-1.388791,-0.699710,0.343371,1,-1,1
0,7.888262,-1.249378,-0.698736,0.344375,1,-1,1
0,7.909047,-1.111544,-0.698752,0.345275,1,-1,1
0,7.884826,-0.968135,-0.695013,0.346069,1,-1,1
0,7.907189,-0.831079,-0.695600,0.346758,1,-1,1
0,7.935205,-0.694240,-0.696892,0.347341,1,-1,1
0,7.902309,-0.552583,-0.693051,0.347819,1,-1,1
0,7.900118,-0.414028,-0.692119,0.348190,1,-1,1
0,7.933145,-0.277032,-0.694483,0.348456,1,-1,1
0,7.913265,-0.138127,-0.692426,0.348615,1,-1,1
0,7.882316,0.000000,-0.689613,0.348668,1,-1,1
0,7.874394,0.137448,-0.689025,0.348615,1,-1,1
0,7.911304,0.276269,-0.692571,0.348456,1,-1,1
0,7.907172,0.414397,-0.692737,0.348190,1,-1,1
0,7.882654,0.551209,-0.691327,0.347819,1,-1,1
0,7.921075,0.693004,-0.695651,0.347341,1,-1,1
0,7.912110,0.831596,-0.696033,0.346758,1,-1,1
0,7.917418,0.972137,-0.697886,0.346069,1,-1,1
0,7.894880,1.109553,-0.697501,0.345275,1,-1,1
0,7.883950,1.248695,-0.698354,0.344375,1,-1,1
0,7.909070,1.394582,-0.702628,0.343371,1,-1,1
0,7.887379,1.533151,-0.702972,0.342262,1,-1,1
0,7.896695,1.678494,-0.706306,0.341049,1,-1,1
0,7.932846,1.831442,-0.712290,0.339732,1,-1,1
0,7.853494,1.958096,-0.708126,0.338311,1,-1,1
0,7.914111,2.120580,-0.716820,0.336788,1,-1,1
0,13.167586,3.775745,-1.198440,0.008716,1,-1,0
0,13.109730,4.008047,-1.199359,0.008716,1,-1,0
0,13.062994,4.244424,-1.201678,0.008716,1,-1,0
0,12.463761,4.291617,-1.153270,0.000000,0,0,-1
0,12.907616,4.697988,-1.201744,0.008716,1,-1,0
0,12.826518,4.923639,-1.202012,0.008716,1,-1,0
0,12.684382,5.124823,-1.196893,0.008716,1,-1,0
0,12.632791,5.362302,-1.200674,0.008716,1,-1,0
0,12.528802,5.578182,-1.199862,0.008716,1,-1,0
0,12.438580,5.800205,-1.200734,0.008716,1,-1,0
0,12.311801,6.004867,-1.198431,0.008716,1,-1,0
0,12.219741,6.226269,-1.199866,0.008716,1,-1,0
0,12.101823,6.434653,-1.199134,0.008716,1,-1,0
0,11.992376,6.647483,-1.199604,0.008716,1,-1,0
0,11.127077,6.424221,-1.124093,0.000000,0,0,-1
0,11.759370,7.065742,-1.200246,0.008716,1,-1,0
0,11.646453,7.277512,-1.201503,0.008716,1,-1,0
0,6.531501,4.241606,-0.681355,0.001368,0,0,-1
0,11.372985,7.671175,-1.200196,0.008716,1,-1,0
0,11.227996,7.861927,-1.199194,0.008716,1,-1,0
0,11.113405,8.074361,-1.201825,0.008716,1,-1,0
0,10.959264,8.258398,-1.200562,0.008716,1,-1,0
0,10.811047,8.446515,-1.200293,0.008716,1,-1,0
0,10.684190,8.651886,-1.202793,0.008716,1,-1,0
0,10.504873,8.814635,-1.199744,0.008716,1,-1,0
0,10.340831,8.989147,-1.198747,0.008716,1,-1,0
0,9.313068,8.385524,-1.096405,0.000000,0,0,-1
0,10.051654,9.373319,-1.202436,0.008716,1,-1,0
0,9.871019,9.532333,-1.200548,0.008716,1,-1,0
0,9.700012,9.700012,-1.200160,0.008716,1,-1,0
0,9.532493,9.871185,-1.200569,0.008716,1,-1,0
0,9.363942,10.041598,-1.201233,0.008716,1,-1,0
0,9.195783,10.212952,-1.202346,0.008716,1,-1,0
0,8.993484,10.345819,-1.199325,0.008716,1,-1,0
0,14.724546,-17.548031,-1.200522,0.005234,1,-1,0
0,15.030722,-17.290868,-1.200695,0.005234,1,-1,0
0,15.319780,-17.014339,-1.199879,0.005234,1,-1,0
0,15.637223,-16.768868,-1.201634,0.005234,1,-1,0
0,10.912418,-11.300139,-0.823276,0.022818,0,0,-1
0,16.177881,-16.177881,-1.199036,0.005234,1,-1,0
0,9.773112,-9.437785,-0.712024,0.008451,0,0,-1
0,16.754991,-15.624282,-1.200639,0.005234,1,-1,0
0,17.037563,-15.340691,-1.201517,0.005234,1,-1,0
0,17.279475,-15.020818,-1.199904,0.005234,1,-1,0
0,17.550867,-14.726926,-1.200716,0.005234,1,-1,0
0,17.786504,-14.403227,-1.199454,0.005234,1,-1,0
0,18.056967,-14.107649,-1.200904,0.005234,1,-1,0
0,8.125118,-6.122716,-0.533184,0.000000,0,0,-1
0,18.535470,-13.466807,-1.200720,0.005234,1,-1,0
0,18.752394,-13.130568,-1.199742,0.005234,1,-1,0
0,18.989569,-12.808626,-1.200429,0.005234,1,-1,0
0,17.006334,-11.044042,-1.062711,0.003904,0,0,-1
0,19.413581,-12.130952,-1.199723,0.005234,1,-1,0
0,19.615577,-11.786228,-1.199309,0.005234,1,-1,0
0,19.829008,-11.448283,-1.199958,0.005234,1,-1,0
0,20.016210,-11.095166,-1.199384,0.005234,1,-1,0
0,20.210830,-10.746289,-1.199624,0.005234,1,-1,0
0,20.383981,-10.386157,-1.198958,0.005234,1,-1,0
0,20.558085,-10.026848,-1.198721,0.005234,1,-1,0
0,20.750930,-9.676317,-1.199935,0.005234,1,-1,0
0,20.889583,-9.300642,-1.198382,0.005234,1,-1,0
0,21.077841,-8.947013,-1.200040,0.005234,1,-1,0
0,21.233763,-8.578997,-1.200209,0.005234,1,-1,0
0,21.379697,-8.206897,-1.200178,0.005234,1,-1,0
0,21.490357,-7.821850,-1.198543,0.005234,1,-1,0
0,21.663330,-7.459283,-1.200745,0.005234,1,-1,0
0,21.775572,-7.075312,-1.199939,0.005234,1,-1,0
0,21.890848,-6.692704,-1.199671,0.005234,1,-1,0
0,22.018606,-6.313734,-1.200450,0.005234,1,-1,0
0,7.906583,-2.118563,-0.428984,0.337611,1,-1,1
0,7.895562,-1.968585,-0.426456,0.339138,1,-1,1
0,7.889286,-1.821385,-0.424336,0.340562,1,-1,1
0,7.918101,-1.683044,-0.424241,0.341882,1,-1,1
0,7.896043,-1.534835,-0.421559,0.343099,1,-1,1
0,7.901993,-1.393335,-0.420514,0.344210,1,-1,1
0,7.892014,-1.249972,-0.418759,0.345217,1,-1,1
0,7.882366,-1.107794,-0.417157,0.346119,1,-1,1
0,7.909862,-0.971209,-0.417651,0.346915,1,-1,1
0,7.898260,-0.830141,-0.416210,0.347606,1,-1,1
0,1.418312,-0.124086,-0.074615,0.090300,0,0,-1
0,7.919121,-0.553759,-0.416037,0.348669,1,-1,1
0,7.885244,-0.413248,-0.413815,0.349041,1,-1,1
0,7.881557,-0.275230,-0.413307,0.349307,1,-1,1
0,7.868814,-0.137351,-0.412450,0.349467,1,-1,1
0,7.920375,0.000000,-0.415089,0.349520,1,-1,1
0,7.850792,0.137036,-0.411505,0.349467,1,-1,1
0,7.904813,0.276042,-0.414526,0.349307,1,-1,1
0,7.944966,0.416378,-0.416949,0.349041,1,-1,1
0,7.892026,0.551864,-0.414614,0.348669,1,-1,1
0,7.962812,0.696656,-0.418907,0.348190,1,-1,1
0,7.899170,0.830236,-0.416258,0.347606,1,-1,1
0,7.916559,0.972031,-0.418005,0.346915,1,-1,1
0,7.908129,1.111415,-0.418521,0.346119,1,-1,1
0,7.844057,1.242377,-0.416214,0.345217,1,-1,1
0,7.920341,1.396570,-0.421491,0.344210,1,-1,1
0,7.894063,1.534450,-0.421454,0.343099,1,-1,1
0,7.892997,1.677708,-0.422896,0.341882,1,-1,1
0,7.926494,1.829975,-0.426337,0.340562,1,-1,1
0,7.870857,1.962425,-0.425122,0.339138,1,-1,1
0,7.863176,2.106932,-0.426629,0.337611,1,-1,1
0,22.010469,6.311400,-1.200006,0.005234,1,-1,0
0,20.550795,6.283008,-1.126233,0.000000,0,0,-1
0,21.810387,7.086624,-1.201857,0.005234,1,-1,0
0,21.618517,7.443852,-1.198261,0.005234,1,-1,0
0,21.520219,7.832719,-1.200208,0.005234,1,-1,0
0,21.372751,8.204230,-1.199788,0.005234,1,-1,0
0,4.015205,1.622248,-0.226954,0.011010,0,0,-1
0,21.095565,8.954536,-1.201049,0.005234,1,-1,0
0,19.131199,8.517759,-1.097508,0.501761,1,-1,3
0,18.186173,8.480352,-1.051626,0.497786,1,-1,3
0,17.448576,8.510239,-1.017409,0.493659,1,-1,3
0,16.720123,8.519328,-0.983455,0.489382,1,-1,3
0,16.029180,8.522866,-0.951420,0.484956,1,-1,3
0,15.996171,8.866822,-0.958501,0.480382,1,-1,3
0,16.020952,9.249701,-0.969513,0.475661,1,-1,3
0,16.017026,9.624000,-0.979292,0.470796,1,-1,3
0,16.000825,9.998425,-0.988821,0.465787,1,-1,3
0,15.997921,10.389172,-0.999696,0.460637,1,-1,3
0,16.027982,10.811010,-1.013212,0.455346,1,-1,3
0,15.993246,11.198592,-1.023217,0.449916,1,-1,3
0,18.523652,13.458221,-1.199954,0.005234,1,-1,0
0,18.287654,13.780736,-1.200066,0.005234,1,-1,0
0,18.031643,14.087864,-1.199220,0.005234,1,-1,0
0,17.766847,14.387309,-1.198129,0.005234,1,-1,0
0,17.528591,14.708234,-1.199192,0.005234,1,-1,0
0,17.269194,15.011882,-1.199190,0.005234,1,-1,0
0,17.018116,15.323180,-1.200145,0.005234,1,-1,0
0,16.772213,15.640341,-1.201873,0.005234,1,-1,0
0,16.475502,15.910207,-1.200329,0.005234,1,-1,0
0,16.198326,16.198326,-1.200552,0.005234,1,-1,0
0,15.903749,16.468815,-1.199842,0.005234,1,-1,0
0,15.607153,16.736623,-1.199323,0.005234,1,-1,0
0,15.306234,16.999295,-1.198818,0.005234,1,-1,0
0,14.993193,17.247696,-1.197697,0.005234,1,-1,0
0,26.268445,-25.367143,-0.637414,0.000000,0,0,-1
0,31.895135,-29.742695,-0.761234,0.255935,1,-1,2
0,10.493433,-9.448330,-0.246471,0.004791,0,0,-1
0,31.874188,-27.707809,-0.737192,0.264108,1,-1,2
0,31.886060,-26.755581,-0.726555,0.268075,1,-1,2
0,31.911362,-25.841311,-0.716744,0.271960,1,-1,2
0,31.882885,-24.909640,-0.706231,0.275762,1,-1,2
0,31.931654,-24.062227,-0.697902,0.279480,1,-1,2
0,31.890059,-23.169484,-0.688049,0.283113,1,-1,2
0,31.851130,-22.302401,-0.678706,0.286660,1,-1,2
0,31.892105,-21.511497,-0.671476,0.290119,1,-1,2
0,31.905350,-20.719576,-0.664039,0.293490,1,-1,2
0,3.497195,-2.185290,-0.071981,0.028177,0,0,-1
0,31.899937,-18.417437,-0.642955,0.303063,1,-1,2
0,31.915878,-17.691260,-0.636955,0.306070,1,-1,2
0,31.910102,-16.966902,-0.630833,0.308985,1,-1,2
0,31.902195,-16.254980,-0.624973,0.311805,1,-1,2
0,31.872026,-15.545026,-0.618972,0.314530,1,-1,2
0,31.903901,-14.877033,-0.614454,0.317159,1,-1,2
0,31.889717,-14.198217,-0.609315,0.319692,1,-1,2
0,31.903826,-13.542371,-0.604976,0.322128,1,-1,2
0,21.838474,-8.823316,-0.411129,0.000000,0,0,-1
0,31.903675,-12.246673,-0.596500,0.326703,1,-1,2
0,31.915513,-11.616297,-0.592840,0.328842,1,-1,2
0,31.911026,-10.987848,-0.589104,0.330881,1,-1,2
0,31.871366,-10.355634,-0.584946,0.332819,1,-1,2
0,7.914667,-2.120729,-0.143024,0.338023,1,-1,1
0,5.458693,-1.361005,-0.098199,0.033984,0,0,-1
0,7.894109,-1.822499,-0.141417,0.340978,1,-1,1
0,7.888224,-1.676694,-0.140766,0.342300,1,-1,1
0,7.858950,-1.527625,-0.139746,0.343517,1,-1,1
0,7.870873,-1.387847,-0.139506,0.344630,1,-1,1
0,7.933028,-1.256468,-0.140198,0.345638,1,-1,1
0,7.882403,-1.107800,-0.138940,0.346541,1,-1,1
0,7.902775,-0.970339,-0.138979,0.347338,1,-1,1
0,7.887073,-0.828965,-0.138428,0.348030,1,-1,1
0,7.936649,-0.694367,-0.139064,0.348615,1,-1,1
0,7.900528,-0.552459,-0.138241,0.349094,1,-1,1
0,7.900179,-0.414031,-0.138087,0.349467,1,-1,1
0,7.880157,-0.275181,-0.137632,0.349734,1,-1,1
0,7.879546,-0.137538,-0.137559,0.349893,1,-1,1
0,7.880043,0.000000,-0.137547,0.349947,1,-1,1
0,7.923159,0.138299,-0.138320,0.349893,1,-1,1
0,7.866360,0.274699,-0.137392,0.349734,1,-1,1
0,7.883982,0.413182,-0.137804,0.349467,1,-1,1
0,7.895648,0.552118,-0.138156,0.349094,1,-1,1
0,7.916017,0.692562,-0.138702,0.348615,1,-1,1
0,7.915819,0.831986,-0.138932,0.348030,1,-1,1
0,7.901605,0.970195,-0.138959,0.347338,1,-1,1
0,7.894356,1.109479,-0.139151,0.346541,1,-1,1
0,5.766065,0.913255,-0.101902,0.004113,0,0,-1
0,7.886557,1.390613,-0.139784,0.344630,1,-1,1
0,7.919161,1.539329,-0.140817,0.343517,1,-1,1
0,7.912221,1.681794,-0.141194,0.342300,1,-1,1
0,7.898417,1.823493,-0.141494,0.340978,1,-1,1
0,7.923193,1.975474,-0.142534,0.339552,1,-1,1
0,5.810932,1.557035,-0.105008,0.014579,0,0,-1
0,20.164653,8.559387,-0.382372,0.000000,0,0,-1
0,19.079722,8.494839,-0.364555,0.502373,1,-1,3
0,18.226040,8.498942,-0.351025,0.498393,1,-1,3
0,17.437843,8.505004,-0.338652,0.494261,1,-1,3
0,16.710523,8.514437,-0.327364,0.489979,1,-1,3
0,16.019354,8.517641,-0.316688,0.485547,1,-1,3
0,15.991788,8.864393,-0.319153,0.480968,1,-1,3
0,15.992582,9.233322,-0.322336,0.476241,1,-1,3
0,16.001416,9.614621,-0.325847,0.471370,1,-1,3
0,15.992550,9.993255,-0.329169,0.466355,1,-1,3
0,16.008088,10.395774,-0.333173,0.461199,1,-1,3
0,16.021321,10.806517,-0.337323,0.455901,1,-1,3
0,16.037548,11.229612,-0.341739,0.450465,1,-1,3
0,23.990128,19.426823,-0.538830,0.000000,0,0,-1
0,26.475651,-29.404189,0.690649,0.005026,0,0,-1
0,16.310442,-15.750811,0.395779,0.000884,0,0,-1
0,31.877969,-29.726687,0.760825,0.255935,1,-1,2
0,31.909031,-28.731020,0.749483,0.260061,1,-1,2
0,31.911682,-27.740402,0.738059,0.264108,1,-1,2
0,31.890079,-26.758953,0.726646,0.268075,1,-1,2
0,31.908927,-25.839339,0.716690,0.271960,1,-1,2
0,31.905152,-24.927037,0.706724,0.275762,1,-1,2
0,31.885135,-24.027173,0.696885,0.279480,1,-1,2
0,4.240430,-3.080853,0.091490,0.019236,0,0,-1
0,31.899638,-22.336367,0.679740,0.286660,1,-1,2
0,31.908190,-21.522346,0.671815,0.290119,1,-1,2
0,10.097074,-6.557117,0.210148,0.000000,0,0,-1
0,31.908792,-19.938826,0.656767,0.296772,1,-1,2
0,31.898657,-19.166647,0.649573,0.299963,1,-1,2
0,15.589857,-9.000808,0.314219,0.011465,0,0,-1
0,31.899687,-17.682285,0.636632,0.306070,1,-1,2
0,31.883692,-16.952860,0.630311,0.308985,1,-1,2
0,31.917090,-16.262569,0.625265,0.311805,1,-1,2
0,31.891653,-15.554598,0.619353,0.314530,1,-1,2
0,31.896697,-14.873674,0.614315,0.317159,1,-1,2
0,31.897355,-14.201617,0.609461,0.319692,1,-1,2
0,31.918909,-13.548773,0.605262,0.322128,1,-1,2
0,31.881177,-12.880831,0.600192,0.324465,1,-1,2
0,31.891145,-12.241864,0.596266,0.326703,1,-1,2
0,31.870046,-11.599748,0.591995,0.328842,1,-1,2
0,31.880711,-10.977409,0.588545,0.330881,1,-1,2
0,31.877212,-10.357534,0.585053,0.332819,1,-1,2
0,7.922718,-2.122886,0.143170,0.338023,1,-1,1
0,7.908333,-1.971769,0.142266,0.339552,1,-1,1
0,7.919753,-1.828419,0.141876,0.340978,1,-1,1
0,7.884240,-1.675847,0.140694,0.342300,1,-1,1
0,7.875387,-1.530820,0.140038,0.343517,1,-1,1
0,7.893651,-1.391864,0.139910,0.344630,1,-1,1
0,7.893517,-1.250210,0.139499,0.345638,1,-1,1
0,7.905997,-1.111115,0.139356,0.346541,1,-1,1
0,7.942322,-0.975195,0.139675,0.347338,1,-1,1
0,7.912819,-0.831671,0.138880,0.348030,1,-1,1
0,7.921017,-0.692999,0.138790,0.348615,1,-1,1
0,7.931187,-0.554603,0.138777,0.349094,1,-1,1
0,7.916184,-0.414870,0.138367,0.349467,1,-1,1
0,7.917079,-0.276470,0.138277,0.349734,1,-1,1
0,7.885301,-0.137638,0.137659,0.349893,1,-1,1
0,7.885228,0.000000,0.137637,0.349947,1,-1,1
0,7.892785,0.137769,0.137790,0.349893,1,-1,1
0,7.887556,0.275440,0.137762,0.349734,1,-1,1
0,7.921263,0.415136,0.138456,0.349467,1,-1,1
0,7.908471,0.553014,0.138380,0.349094,1,-1,1
0,7.901249,0.691270,0.138444,0.348615,1,-1,1
0,7.853745,0.825462,0.137843,0.348030,1,-1,1
0,7.912976,0.971591,0.139159,0.347338,1,-1,1
0,7.882679,1.107838,0.138945,0.346541,1,-1,1
0,7.900013,1.251239,0.139614,0.345638,1,-1,1
0,7.906172,1.394071,0.140132,0.344630,1,-1,1
0,7.919762,1.539446,0.140827,0.343517,1,-1,1
0,7.931981,1.685995,0.141546,0.342300,1,-1,1
0,7.871287,1.817230,0.141008,0.340978,1,-1,1
0,7.914721,1.973362,0.142381,0.339552,1,-1,1
0,7.929289,2.124646,0.143289,0.338023,1,-1,1
0,16.967923,6.175819,0.315184,0.004720,0,0,-1
0,3.459047,1.997082,0.069718,0.005063,0,0,-1
0,34.771317,23.453549,0.732097,0.000000,0,0,-1
0,26.458782,21.425899,0.594277,0.000000,0,0,-1
0,23.994341,21.604601,0.563582,0.010940,0,0,-1
0,12.969769,13.908374,0.331948,0.000000,0,0,-1
0,23.668006,-28.206432,1.929701,0.000000,0,0,-1
0,12.117349,-9.812435,0.817148,0.000000,0,0,-1
0,8.017174,-5.824818,0.519349,0.000000,0,0,-1
0,1.867915,-0.993188,0.110871,0.065011,0,0,-1
0,8.414078,-3.571564,0.479045,0.000000,0,0,-1
0,31.910565,-12.249318,1.791342,0.326305,1,-1,2
0,31.906484,-11.613011,1.779463,0.328442,1,-1,2
0,31.870962,-10.974052,1.766529,0.330478,1,-1,2
0,31.886997,-10.360713,1.757127,0.332414,1,-1,2
0,7.916420,-2.121198,0.429517,0.337611,1,-1,1
0,7.889604,-1.821459,0.424353,0.340562,1,-1,1
0,7.896681,-1.678491,0.423093,0.341882,1,-1,1
0,7.887609,-1.533196,0.421109,0.343099,1,-1,1
0,7.890145,-1.391246,0.419884,0.344210,1,-1,1
0,7.891475,-1.249887,0.418730,0.345217,1,-1,1
0,7.894557,-1.109508,0.417802,0.346119,1,-1,1
0,7.890852,-0.968875,0.416648,0.346915,1,-1,1
0,7.892889,-0.829576,0.415927,0.347606,1,-1,1
0,7.872505,-0.688755,0.414156,0.348190,1,-1,1
0,7.871965,-0.550461,0.413560,0.348669,1,-1,1
0,7.885568,-0.413265,0.413832,0.349041,1,-1,1
0,7.879263,-0.275150,0.413186,0.349307,1,-1,1
0,7.867182,-0.137322,0.412364,0.349467,1,-1,1
0,7.857451,0.000000,0.411792,0.349520,1,-1,1
0,7.900699,0.137907,0.414121,0.349467,1,-1,1
0,7.925679,0.276771,0.415620,0.349307,1,-1,1
0,7.874618,0.412691,0.413258,0.349041,1,-1,1
0,7.904825,0.552759,0.415286,0.348669,1,-1,1
0,7.888643,0.690167,0.415005,0.348190,1,-1,1
0,7.880971,0.828323,0.415299,0.347606,1,-1,1
0,7.917000,0.972085,0.418028,0.346915,1,-1,1
0,7.869051,1.105923,0.416452,0.346119,1,-1,1
0,7.925006,1.255198,0.420509,0.345217,1,-1,1
0,7.924830,1.397361,0.421730,0.344210,1,-1,1
0,7.911246,1.537790,0.422371,0.343099,1,-1,1
0,7.925340,1.684583,0.424629,0.341882,1,-1,1
0,7.892835,1.822204,0.424527,0.340562,1,-1,1
0,7.874726,1.963390,0.425331,0.339138,1,-1,1
0,7.918129,2.121656,0.429610,0.337611,1,-1,1
0,28.457096,21.443960,1.867402,0.000000,0,0,-1
0,27.248176,22.863934,1.864143,0.015865,0,0,-1
0,14.077976,12.237798,0.977589,0.029854,0,0,-1
0,12.320997,11.489516,0.882905,0.000000,0,0,-1
0,23.972836,-24.824598,3.019256,0.012223,0,0,-1
0,5.165811,-3.892718,0.565903,0.016421,0,0,-1
0,36.715421,-24.764864,3.874593,0.018413,0,0,-1
0,31.007585,-17.902238,3.132486,0.000000,0,0,-1
0,38.037452,-21.084504,3.804906,0.006511,0,0,-1
0,21.733897,-11.073974,2.134069,0.000000,0,0,-1
