# SYNTHETIC ground truth — generated by scripts/make_synthetic.py for project 01.24
# NEVER fed into the detection pipeline; only main.cu's GATEs read this file.
x,y,s0_dn,dolp,aolp_deg,label
101,21,133.5433,0.965278,25.3462,2
102,21,133.6378,0.925983,27.7585,2
103,21,133.7323,0.863415,30.0686,2
104,21,133.8268,0.769164,32.2756,2
105,21,133.9213,0.629398,34.3803,2
106,21,134.0157,0.407053,36.3844,2
107,21,134.1102,0.018000,45.0000,0
108,21,134.2047,0.018000,45.0000,0
109,21,134.2992,0.018000,45.0000,0
110,21,134.3937,0.018000,45.0000,0
111,21,134.4882,0.018000,45.0000,0
112,21,134.5827,0.018000,45.0000,0
113,21,134.6772,0.018000,45.0000,0
114,21,134.7717,0.018000,45.0000,0
115,21,134.8661,0.018000,45.0000,0
116,21,134.9606,0.018000,45.0000,0
117,21,135.0551,0.018000,45.0000,0
118,21,135.1496,0.018000,45.0000,0
119,21,135.2441,0.018000,45.0000,0
120,21,135.3386,0.018000,45.0000,0
121,21,135.4331,0.018000,45.0000,0
122,21,135.5276,0.018000,45.0000,0
123,21,135.6220,0.018000,45.0000,0
124,21,135.7165,0.018000,45.0000,0
125,21,135.8110,0.018000,45.0000,0
126,21,135.9055,0.018000,45.0000,0
127,21,136.0000,0.018000,45.0000,0
0,22,124.0000,0.018000,45.0000,0
1,22,124.0945,0.018000,45.0000,0
2,22,124.1890,0.018000,45.0000,0
3,22,124.2835,0.018000,45.0000,0
4,22,124.3780,0.018000,45.0000,0
5,22,124.4724,0.018000,45.0000,0
6,22,124.5669,0.018000,45.0000,0
7,22,124.6614,0.018000,45.0000,0
8,22,124.7559,0.018000,45.0000,0
9,22,124.8504,0.018000,45.0000,0
10,22,124.9449,0.018000,45.0000,0
11,22,125.0394,0.018000,45.0000,0
12,22,125.1339,0.018000,45.0000,0
13,22,125.2283,0.018000,45.0000,0
14,22,125.3228,0.534647,90.0000,1
15,22,125.4173,0.534647,90.0000,1
16,22,125.5118,0.534647,90.0000,1
17,22,125.6063,0.534647,90.0000,1
18,22,125.7008,0.534647,90.0000,1
19,22,125.7953,0.534647,90.0000,1
20,22,125.8898,0.534647,90.0000,1
21,22,125.9843,0.534647,90.0000,1
22,22,126.0787,0.534647,90.0000,1
23,22,126.1732,0.534647,90.0000,1
24,22,126.2677,0.534647,90.0000,1
25,22,126.3622,0.534647,90.0000,1
26,22,126.4567,0.534647,90.0000,1
27,22,126.5512,0.534647,90.0000,1
28,22,126.6457,0.534647,90.0000,1
29,22,126.7402,0.534647,90.0000,1
30,22,126.8346,0.534647,90.0000,1
31,22,126.9291,0.534647,90.0000,1
32,22,127.0236,0.534647,90.0000,1
33,22,127.1181,0.534647,90.0000,1
34,22,127.2126,0.534647,90.0000,1
35,22,127.3071,0.534647,90.0000,1
36,22,127.4016,0.534647,90.0000,1
37,22,127.4961,0.534647,90.0000,1
38,22,127.5906,0.534647,90.0000,1
39,22,127.6850,0.534647,90.0000,1
40,22,127.7795,0.534647,90.0000,1
41,22,127.8740,0.534647,90.0000,1
42,22,127.9685,0.534647,90.0000,1
43,22,128.0630,0.534647,90.0000,1
44,22,128.1575,0.534647,90.0000,1
45,22,128.2520,0.534647,90.0000,1
46,22,128.3465,0.534647,90.0000,1
47,22,128.4409,0.534647,90.0000,1
48,22,128.5354,0.534647,90.0000,1
49,22,128.6299,0.534647,90.0000,1
50,22,128.7244,0.534647,90.0000,1
51,22,128.8189,0.534647,90.0000,1
52,22,128.9134,0.534647,90.0000,1
53,22,129.0079,0.534647,90.0000,1
54,22,129.1024,0.018000,45.0000,0
55,22,129.1969,0.018000,45.0000,0
56,22,129.2913,0.018000,45.0000,0
57,22,129.3858,0.018000,45.0000,0
58,22,129.4803,0.018000,45.0000,0
59,22,129.5748,0.018000,45.0000,0
60,22,129.6693,0.018000,45.0000,0
61,22,129.7638,0.018000,45.0000,0
62,22,129.8583,0.018000,45.0000,0
63,22,129.9528,0.018000,45.0000,0
64,22,130.0472,0.018000,45.0000,0
65,22,130.1417,0.018000,45.0000,0
66,22,130.2362,0.018000,45.0000,0
67,22,130.3307,0.018000,45.0000,0
68,22,130.4252,0.018000,45.0000,0
69,22,130.5197,0.018000,45.0000,0
70,22,130.6142,0.018000,45.0000,0
71,22,130.7087,0.018000,45.0000,0
72,22,130.8031,0.018000,45.0000,0
73,22,130.8976,0.018000,45.0000,0
74,22,130.9921,0.018000,45.0000,0
75,22,131.0866,0.018000,45.0000,0
76,22,131.1811,0.018000,45.0000,0
77,22,131.2756,0.484919,140.1944,2
78,22,131.3701,0.690761,142.1250,2
79,22,131.4646,0.821931,144.1623,2
80,22,131.5591,0.907446,146.3099,2
81,22,131.6535,0.960111,148.5704,2
82,22,131.7480,0.988499,150.9454,2
83,22,131.8425,0.999320,153.4349,2
84,22,131.9370,0.998029,156.0375,2
85,22,132.0315,0.989025,158.7495,2
86,22,132.1260,0.975781,161.5651,2
87,22,132.2205,0.960970,164.4759,2
88,22,132.3150,0.946596,167.4712,2
89,22,132.4094,0.934114,170.5377,2
90,22,132.5039,0.924544,173.6598,2
91,22,132.5984,0.918553,176.8202,2
92,22,132.6929,0.916515,0.0000,2
93,22,132.7874,0.918553,3.1798,2
94,22,132.8819,0.924544,6.3402,2
95,22,132.9764,0.934114,9.4623,2
96,22,133.0709,0.946596,12.5288,2
97,22,133.1654,0.960970,15.5241,2
98,22,133.2598,0.975781,18.4349,2
99,22,133.3543,0.989025,21.2505,2
100,22,133.4488,0.998029,23.9625,2
101,22,133.5433,0.999320,26.5651,2
102,22,133.6378,0.988499,29.0546,2
103,22,133.7323,0.960111,31.4296,2
104,22,133.8268,0.907446,33.6901,2
105,22,133.9213,0.821931,35.8377,2
106,22,134.0157,0.690761,37.8750,2
107,22,134.1102,0.484919,39.8056,2
108,22,134.2047,0.018000,45.0000,0
109,22,134.2992,0.018000,45.0000,0
110,22,134.3937,0.018000,45.0000,0
111,22,134.4882,0.018000,45.0000,0
112,22,134.5827,0.018000,45.0000,0
113,22,134.6772,0.018000,45.0000,0
114,22,134.7717,0.018000,45.0000,0
115,22,134.8661,0.018000,45.0000,0
116,22,134.9606,0.018000,45.0000,0
117,22,135.0551,0.018000,45.0000,0
118,22,135.1496,0.018000,45.0000,0
119,22,135.2441,0.018000,45.0000,0
120,22,135.3386,0.018000,45.0000,0
121,22,135.4331,0.018000,45.0000,0
122,22,135.5276,0.018000,45.0000,0
123,22,135.6220,0.018000,45.0000,0
124,22,135.7165,0.018000,45.0000,0
125,22,135.8110,0.018000,45.0000,0
126,22,135.9055,0.018000,45.0000,0
127,22,136.0000,0.018000,45.0000,0
0,23,124.0000,0.018000,45.0000,0
1,23,124.0945,0.018000,45.0000,0
2,23,124.1890,0.018000,45.0000,0
3,23,124.2835,0.018000,45.0000,0
4,23,124.3780,0.018000,45.0000,0
5,23,124.4724,0.018000,45.0000,0
6,23,124.5669,0.018000,45.0000,0
7,23,124.6614,0.018000,45.0000,0
8,23,124.7559,0.018000,45.0000,0
9,23,124.8504,0.018000,45.0000,0
10,23,124.9449,0.018000,45.0000,0
11,23,125.0394,0.018000,45.0000,0
12,23,125.1339,0.018000,45.0000,0
13,23,125.2283,0.018000,45.0000,0
14,23,125.3228,0.534647,90.0000,1
15,23,125.4173,0.534647,90.0000,1
16,23,125.5118,0.534647,90.0000,1
17,23,125.6063,0.534647,90.0000,1
18,23,125.7008,0.534647,90.0000,1
19,23,125.7953,0.534647,90.0000,1
20,23,125.8898,0.534647,90.0000,1
21,23,125.9843,0.534647,90.0000,1
22,23,126.0787,0.534647,90.0000,1
23,23,126.1732,0.534647,90.0000,1
24,23,126.2677,0.534647,90.0000,1
25,23,126.3622,0.534647,90.0000,1
26,23,126.4567,0.534647,90.0000,1
27,23,126.5512,0.534647,90.0000,1
28,23,126.6457,0.534647,90.0000,1
29,23,126.7402,0.534647,90.0000,1
30,23,126.8346,0.534647,90.0000,1
31,23,126.9291,0.534647,90.0000,1
32,23,127.0236,0.534647,90.0000,1
33,23,127.1181,0.534647,90.0000,1
34,23,127.2126,0.534647,90.0000,1
35,23,127.3071,0.534647,90.0000,1
36,23,127.4016,0.534647,90.0000,1
37,23,127.4961,0.534647,90.0000,1
38,23,127.5906,0.534647,90.0000,1
39,23,127.6850,0.534647,90.0000,1
40,23,127.7795,0.534647,90.0000,1
41,23,127.8740,0.534647,90.0000,1
42,23,127.9685,0.534647,90.0000,1
43,23,128.0630,0.534647,90.0000,1
44,23,128.1575,0.534647,90.0000,1
45,23,128.2520,0.534647,90.0000,1
46,23,128.3465,0.534647,90.0000,1
47,23,128.4409,0.534647,90.0000,1
48,23,128.5354,0.534647,90.0000,1
49,23,128.6299,0.534647,90.0000,1
50,23,128.7244,0.534647,90.0000,1
51,23,128.8189,0.534647,90.0000,1
52,23,128.9134,0.534647,90.0000,1
53,23,129.0079,0.534647,90.0000,1
54,23,129.1024,0.018000,45.0000,0
55,23,129.1969,0.018000,45.0000,0
56,23,129.2913,0.018000,45.0000,0
57,23,129.3858,0.018000,45.0000,0
58,23,129.4803,0.018000,45.0000,0
59,23,129.5748,0.018000,45.0000,0
60,23,129.6693,0.018000,45.0000,0
61,23,129.7638,0.018000,45.0000,0
62,23,129.8583,0.018000,45.0000,0
63,23,129.9528,0.018000,45.0000,0
64,23,130.0472,0.018000,45.0000,0
65,23,130.1417,0.018000,45.0000,0
66,23,130.2362,0.018000,45.0000,0
67,23,130.3307,0.018000,45.0000,0
68,23,130.4252,0.018000,45.0000,0
69,23,130.5197,0.018000,45.0000,0
70,23,130.6142,0.018000,45.0000,0
71,23,130.7087,0.018000,45.0000,0
72,23,130.8031,0.018000,45.0000,0
73,23,130.8976,0.018000,45.0000,0
74,23,130.9921,0.018000,45.0000,0
75,23,131.0866,0.018000,45.0000,0
76,23,131.1811,0.519233,136.7357,2
77,23,131.2756,0.723923,138.5763,2
78,23,131.3701,0.852723,140.5275,2
79,23,131.4646,0.933244,142.5946,2
80,23,131.5591,0.978528,144.7824,2
81,23,131.6535,0.997773,147.0948,2
82,23,131.7480,0.998375,149.5345,2
83,23,131.8425,0.986399,152.1027,2
84,23,131.9370,0.966719,154.7989,2
85,23,132.0315,0.943142,157.6199,2
86,23,132.1260,0.918553,160.5600,2
87,23,132.2205,0.895081,163.6105,2
88,23,132.3150,0.874258,166.7595,2
89,23,132.4094,0.857154,169.9920,2
90,23,132.5039,0.844489,173.2902,2
91,23,132.5984,0.836723,176.6335,2
92,23,132.6929,0.834108,0.0000,2
93,23,132.7874,0.836723,3.3665,2
94,23,132.8819,0.844489,6.7098,2
95,23,132.9764,0.857154,10.0080,2
96,23,133.0709,0.874258,13.2405,2
97,23,133.1654,0.895081,16.3895,2
98,23,133.2598,0.918553,19.4400,2
99,23,133.3543,0.943142,22.3801,2
100,23,133.4488,0.966719,25.2011,2
101,23,133.5433,0.986399,27.8973,2
102,23,133.6378,0.998375,30.4655,2
103,23,133.7323,0.997773,32.9052,2
104,23,133.8268,0.978528,35.2176,2
105,23,133.9213,0.933244,37.4054,2
106,23,134.0157,0.852723,39.4725,2
107,23,134.1102,0.723923,41.4237,2
108,23,134.2047,0.519233,43.2643,2
109,23,134.2992,0.018000,45.0000,0
110,23,134.3937,0.018000,45.0000,0
111,23,134.4882,0.018000,45.0000,0
112,23,134.5827,0.018000,45.0000,0
113,23,134.6772,0.018000,45.0000,0
114,23,134.7717,0.018000,45.0000,0
115,23,134.8661,0.018000,45.0000,0
116,23,134.9606,0.018000,45.0000,0
117,23,135.0551,0.018000,45.0000,0
118,23,135.1496,0.018000,45.0000,0
119,23,135.2441,0.018000,45.0000,0
120,23,135.3386,0.018000,45.0000,0
121,23,135.4331,0.018000,45.0000,0
122,23,135.5276,0.018000,45.0000,0
123,23,135.6220,0.018000,45.0000,0
124,23,135.7165,0.018000,45.0000,0
125,23,135.8110,0.018000,45.0000,0
126,23,135.9055,0.018000,45.0000,0
127,23,136.0000,0.018000,45.0000,0
0,24,124.0000,0.018000,45.0000,0
1,24,124.0945,0.018000,45.0000,0
2,24,124.1890,0.018000,45.0000,0
3,24,124.2835,0.018000,45.0000,0
4,24,124.3780,0.018000,45.0000,0
5,24,124.4724,0.018000,45.0000,0
6,24,124.5669,0.018000,45.0000,0
7,24,124.6614,0.018000,45.0000,0
8,24,124.7559,0.018000,45.0000,0
9,24,124.8504,0.018000,45.0000,0
10,24,124.9449,0.018000,45.0000,0
11,24,125.0394,0.018000,45.0000,0
12,24,125.1339,0.018000,45.0000,0
13,24,125.2283,0.018000,45.0000,0
14,24,125.3228,0.534647,90.0000,1
15,24,125.4173,0.534647,90.0000,1
16,24,125.5118,0.534647,90.0000,1
17,24,125.6063,0.534647,90.0000,1
18,24,125.7008,0.534647,90.0000,1
19,24,125.7953,0.534647,90.0000,1
20,24,125.8898,0.534647,90.0000,1
21,24,125.9843,0.534647,90.0000,1
22,24,126.0787,0.534647,90.0000,1
23,24,126.1732,0.534647,90.0000,1
24,24,126.2677,0.534647,90.0000,1
25,24,126.3622,0.534647,90.0000,1
26,24,126.4567,0.534647,90.0000,1
27,24,126.5512,0.534647,90.0000,1
28,24,126.6457,0.534647,90.0000,1
29,24,126.7402,0.534647,90.0000,1
30,24,126.8346,0.534647,90.0000,1
31,24,126.9291,0.534647,90.0000,1
32,24,127.0236,0.534647,90.0000,1
33,24,127.1181,0.534647,90.0000,1
34,24,127.2126,0.534647,90.0000,1
35,24,127.3071,0.534647,90.0000,1
36,24,127.4016,0.534647,90.0000,1
37,24,127.4961,0.534647,90.0000,1
38,24,127.5906,0.534647,90.0000,1
39,24,127.6850,0.534647,90.0000,1
40,24,127.7795,0.534647,90.0000,1
41,24,127.8740,0.534647,90.0000,1
42,24,127.9685,0.534647,90.0000,1
43,24,128.0630,0.534647,90.0000,1
44,24,128.1575,0.534647,90.0000,1
45,24,128.2520,0.534647,90.0000,1
46,24,128.3465,0.534647,90.0000,1
47,24,128.4409,0.534647,90.0000,1
48,24,128.5354,0.534647,90.0000,1
49,24,128.6299,0.534647,90.0000,1
50,24,128.7244,0.534647,90.0000,1
51,24,128.8189,0.534647,90.0000,1
52,24,128.9134,0.534647,90.0000,1
53,24,129.0079,0.534647,90.0000,1
54,24,129.1024,0.018000,45.0000,0
55,24,129.1969,0.018000,45.0000,0
56,24,129.2913,0.018000,45.0000,0
57,24,129.3858,0.018000,45.0000,0
58,24,129.4803,0.018000,45.0000,0
59,24,129.5748,0.018000,45.0000,0
60,24,129.6693,0.018000,45.0000,0
61,24,129.7638,0.018000,45.0000,0
62,24,129.8583,0.018000,45.0000,0
63,24,129.9528,0.018000,45.0000,0
64,24,130.0472,0.018000,45.0000,0
65,24,130.1417,0.018000,45.0000,0
66,24,130.2362,0.018000,45.0000,0
67,24,130.3307,0.018000,45.0000,0
68,24,130.4252,0.018000,45.0000,0
69,24,130.5197,0.018000,45.0000,0
70,24,130.6142,0.018000,45.0000,0
71,24,130.7087,0.018000,45.0000,0
72,24,130.8031,0.018000,45.0000,0
73,24,130.8976,0.018000,45.0000,0
74,24,130.9921,0.018000,45.0000,0
75,24,131.0866,0.519233,133.2643,2
76,24,131.1811,0.734426,135.0000,2
77,24,131.2756,0.866878,136.8476,2
78,24,131.3701,0.946560,138.8141,2
79,24,131.4646,0.987549,140.9061,2
80,24,131.5591,0.999974,143.1301,2
81,24,131.6535,0.992108,145.4915,2
82,24,131.7480,0.970762,147.9946,2
83,24,131.8425,0.941381,150.6422,2
84,24,131.9370,0.908169,153.4349,2
85,24,132.0315,0.874258,156.3706,2
86,24,132.1260,0.841914,159.4440,2
87,24,132.2205,0.812728,162.6460,2
88,24,132.3150,0.787788,165.9638,2
89,24,132.4094,0.767817,169.3803,2
90,24,132.5039,0.753279,172.8750,2
91,24,132.5984,0.744458,176.4237,2
92,24,132.6929,0.741502,0.0000,2
93,24,132.7874,0.744458,3.5763,2
94,24,132.8819,0.753279,7.1250,2
95,24,132.9764,0.767817,10.6197,2
96,24,133.0709,0.787788,14.0362,2
97,24,133.1654,0.812728,17.3540,2
98,24,133.2598,0.841914,20.5560,2
99,24,133.3543,0.874258,23.6294,2
100,24,133.4488,0.908169,26.5651,2
101,24,133.5433,0.941381,29.3578,2
102,24,133.6378,0.970762,32.0054,2
103,24,133.7323,0.992108,34.5085,2
104,24,133.8268,0.999974,36.8699,2
105,24,133.9213,0.987549,39.0939,2
106,24,134.0157,0.946560,41.1859,2
107,24,134.1102,0.866878,43.1524,2
108,24,134.2047,0.734426,45.0000,2
109,24,134.2992,0.519233,46.7357,2
110,24,134.3937,0.018000,45.0000,0
111,24,134.4882,0.018000,45.0000,0
112,24,134.5827,0.018000,45.0000,0
113,24,134.6772,0.018000,45.0000,0
114,24,134.7717,0.018000,45.0000,0
115,24,134.8661,0.018000,45.0000,0
116,24,134.9606,0.018000,45.0000,0
117,24,135.0551,0.018000,45.0000,0
118,24,135.1496,0.018000,45.0000,0
119,24,135.2441,0.018000,45.0000,0
120,24,135.3386,0.018000,45.0000,0
121,24,135.4331,0.018000,45.0000,0
122,24,135.5276,0.018000,45.0000,0
123,24,135.6220,0.018000,45.0000,0
124,24,135.7165,0.018000,45.0000,0
125,24,135.8110,0.018000,45.0000,0
126,24,135.9055,0.018000,45.0000,0
127,24,136.0000,0.018000,45.0000,0
0,25,124.0000,0.018000,45.0000,0
1,25,124.0945,0.018000,45.0000,0
2,25,124.1890,0.018000,45.0000,0
3,25,124.2835,0.018000,45.0000,0
4,25,124.3780,0.018000,45.0000,0
5,25,124.4724,0.018000,45.0000,0
6,25,124.5669,0.018000,45.0000,0
7,25,124.6614,0.018000,45.0000,0
8,25,124.7559,0.018000,45.0000,0
9,25,124.8504,0.018000,45.0000,0
10,25,124.9449,0.018000,45.0000,0
11,25,125.0394,0.018000,45.0000,0
12,25,125.1339,0.018000,45.0000,0
13,25,125.2283,0.018000,45.0000,0
14,25,125.3228,0.534647,90.0000,1
15,25,125.4173,0.534647,90.0000,1
16,25,125.5118,0.534647,90.0000,1
17,25,125.6063,0.534647,90.0000,1
18,25,125.7008,0.534647,90.0000,1
19,25,125.7953,0.534647,90.0000,1
20,25,125.8898,0.534647,90.0000,1
21,25,125.9843,0.534647,90.0000,1
22,25,126.0787,0.534647,90.0000,1
23,25,126.1732,0.534647,90.0000,1
24,25,126.2677,0.534647,90.0000,1
25,25,126.3622,0.534647,90.0000,1
26,25,126.4567,0.534647,90.0000,1
27,25,126.5512,0.534647,90.0000,1
28,25,126.6457,0.534647,90.0000,1
29,25,126.7402,0.534647,90.0000,1
30,25,126.8346,0.534647,90.0000,1
31,25,126.9291,0.534647,90.0000,1
32,25,127.0236,0.534647,90.0000,1
33,25,127.1181,0.534647,90.0000,1
34,25,127.2126,0.534647,90.0000,1
35,25,127.3071,0.534647,90.0000,1
36,25,127.4016,0.534647,90.0000,1
37,25,127.4961,0.534647,90.0000,1
38,25,127.5906,0.534647,90.0000,1
39,25,127.6850,0.534647,90.0000,1
40,25,127.7795,0.534647,90.0000,1
41,25,127.8740,0.534647,90.0000,1
42,25,127.9685,0.534647,90.0000,1
43,25,128.0630,0.534647,90.0000,1
44,25,128.1575,0.534647,90.0000,1
45,25,128.2520,0.534647,90.0000,1
46,25,128.3465,0.534647,90.0000,1
47,25,128.4409,0.534647,90.0000,1
48,25,128.5354,0.534647,90.0000,1
49,25,128.6299,0.534647,90.0000,1
50,25,128.7244,0.534647,90.0000,1
51,25,128.8189,0.534647,90.0000,1
52,25,128.9134,0.534647,90.0000,1
53,25,129.0079,0.534647,90.0000,1
54,25,129.1024,0.018000,45.0000,0
55,25,129.1969,0.018000,45.0000,0
56,25,129.2913,0.018000,45.0000,0
57,25,129.3858,0.018000,45.0000,0
58,25,129.4803,0.018000,45.0000,0
59,25,129.5748,0.018000,45.0000,0
60,25,129.6693,0.018000,45.0000,0
61,25,129.7638,0.018000,45.0000,0
62,25,129.8583,0.018000,45.0000,0
63,25,129.9528,0.018000,45.0000,0
64,25,130.0472,0.018000,45.0000,0
65,25,130.1417,0.018000,45.0000,0
66,25,130.2362,0.018000,45.0000,0
67,25,130.3307,0.018000,45.0000,0
68,25,130.4252,0.018000,45.0000,0
69,25,130.5197,0.018000,45.0000,0
70,25,130.6142,0.018000,45.0000,0
71,25,130.7087,0.018000,45.0000,0
72,25,130.8031,0.018000,45.0000,0
73,25,130.8976,0.018000,45.0000,0
74,25,130.9921,0.484919,129.8056,2
75,25,131.0866,0.723923,131.4237,2
76,25,131.1811,0.866878,133.1524,2
77,25,131.2756,0.950648,135.0000,2
78,25,131.3701,0.991114,136.9749,2
79,25,131.4646,0.999609,139.0856,2
80,25,131.5591,0.985465,141.3402,2
81,25,131.6535,0.956396,143.7462,2
82,25,131.7480,0.918553,146.3099,2
83,25,131.8425,0.876639,149.0362,2
84,25,131.9370,0.834108,151.9275,2
85,25,132.0315,0.793405,154.9831,2
86,25,132.1260,0.756204,158.1986,2
87,25,132.2205,0.723611,161.5651,2
88,25,132.3150,0.696337,165.0686,2
89,25,132.4094,0.674818,168.6901,2
90,25,132.5039,0.659311,172.4054,2
91,25,132.5984,0.649961,176.1859,2
92,25,132.6929,0.646837,0.0000,2
93,25,132.7874,0.649961,3.8141,2
94,25,132.8819,0.659311,7.5946,2
95,25,132.9764,0.674818,11.3099,2
96,25,133.0709,0.696337,14.9314,2
97,25,133.1654,0.723611,18.4349,2
98,25,133.2598,0.756204,21.8014,2
99,25,133.3543,0.793405,25.0169,2
100,25,133.4488,0.834108,28.0725,2
101,25,133.5433,0.876639,30.9638,2
102,25,133.6378,0.918553,33.6901,2
103,25,133.7323,0.956396,36.2538,2
104,25,133.8268,0.985465,38.6598,2
105,25,133.9213,0.999609,40.9144,2
106,25,134.0157,0.991114,43.0251,2
107,25,134.1102,0.950648,45.0000,2
108,25,134.2047,0.866878,46.8476,2
109,25,134.2992,0.723923,48.5763,2
110,25,134.3937,0.484919,50.1944,2
111,25,134.4882,0.018000,45.0000,0
112,25,134.5827,0.018000,45.0000,0
113,25,134.6772,0.018000,45.0000,0
114,25,134.7717,0.018000,45.0000,0
115,25,134.8661,0.018000,45.0000,0
116,25,134.9606,0.018000,45.0000,0
117,25,135.0551,0.018000,45.0000,0
118,25,135.1496,0.018000,45.0000,0
119,25,135.2441,0.018000,45.0000,0
120,25,135.3386,0.018000,45.0000,0
121,25,135.4331,0.018000,45.0000,0
122,25,135.5276,0.018000,45.0000,0
123,25,135.6220,0.018000,45.0000,0
124,25,135.7165,0.018000,45.0000,0
125,25,135.8110,0.018000,45.0000,0
126,25,135.9055,0.018000,45.0000,0
127,25,136.0000,0.018000,45.0000,0
0,26,124.0000,0.018000,45.0000,0
1,26,124.0945,0.018000,45.0000,0
2,26,124.1890,0.018000,45.0000,0
3,26,124.2835,0.018000,45.0000,0
4,26,124.3780,0.018000,45.0000,0
5,26,124.4724,0.018000,45.0000,0
6,26,124.5669,0.018000,45.0000,0
7,26,124.6614,0.018000,45.0000,0
8,26,124.7559,0.018000,45.0000,0
9,26,124.8504,0.018000,45.0000,0
10,26,124.9449,0.018000,45.0000,0
11,26,125.0394,0.018000,45.0000,0
12,26,125.1339,0.018000,45.0000,0
13,26,125.2283,0.018000,45.0000,0
14,26,125.3228,0.534647,90.0000,1
15,26,125.4173,0.534647,90.0000,1
16,26,125.5118,0.534647,90.0000,1
17,26,125.6063,0.534647,90.0000,1
18,26,125.7008,0.534647,90.0000,1
19,26,125.7953,0.534647,90.0000,1
20,26,125.8898,0.534647,90.0000,1
21,26,125.9843,0.534647,90.0000,1
22,26,126.0787,0.534647,90.0000,1
23,26,126.1732,0.534647,90.0000,1
24,26,126.2677,0.534647,90.0000,1
25,26,126.3622,0.534647,90.0000,1
26,26,126.4567,0.534647,90.0000,1
27,26,126.5512,0.534647,90.0000,1
28,26,126.6457,0.534647,90.0000,1
29,26,126.7402,0.534647,90.0000,1
30,26,126.8346,0.534647,90.0000,1
31,26,126.9291,0.534647,90.0000,1
32,26,127.0236,0.534647,90.0000,1
33,26,127.1181,0.534647,90.0000,1
34,26,127.2126,0.534647,90.0000,1
35,26,127.3071,0.534647,90.0000,1
36,26,127.4016,0.534647,90.0000,1
37,26,127.4961,0.534647,90.0000,1
38,26,127.5906,0.534647,90.0000,1
39,26,127.6850,0.534647,90.0000,1
40,26,127.7795,0.534647,90.0000,1
41,26,127.8740,0.534647,90.0000,1
42,26,127.9685,0.534647,90.0000,1
43,26,128.0630,0.534647,90.0000,1
44,26,128.1575,0.534647,90.0000,1
45,26,128.2520,0.534647,90.0000,1
46,26,128.3465,0.534647,90.0000,1
47,26,128.4409,0.534647,90.0000,1
48,26,128.5354,0.534647,90.0000,1
49,26,128.6299,0.534647,90.0000,1
50,26,128.7244,0.534647,90.0000,1
51,26,128.8189,0.534647,90.0000,1
52,26,128.9134,0.534647,90.0000,1
53,26,129.0079,0.534647,90.0000,1
54,26,129.1024,0.018000,45.0000,0
55,26,129.1969,0.018000,45.0000,0
56,26,129.2913,0.018000,45.0000,0
57,26,129.3858,0.018000,45.0000,0
58,26,129.4803,0.018000,45.0000,0
59,26,129.5748,0.018000,45.0000,0
60,26,129.6693,0.018000,45.0000,0
61,26,129.7638,0.018000,45.0000,0
62,26,129.8583,0.018000,45.0000,0
63,26,129.9528,0.018000,45.0000,0
64,26,130.0472,0.018000,45.0000,0
65,26,130.1417,0.018000,45.0000,0
66,26,130.2362,0.018000,45.0000,0
67,26,130.3307,0.018000,45.0000,0
68,26,130.4252,0.018000,45.0000,0
69,26,130.5197,0.018000,45.0000,0
70,26,130.6142,0.018000,45.0000,0
71,26,130.7087,0.018000,45.0000,0
72,26,130.8031,0.018000,45.0000,0
73,26,130.8976,0.407053,126.3844,2
74,26,130.9921,0.690761,127.8750,2
75,26,131.0866,0.852723,129.4725,2
76,26,131.1811,0.946560,131.1859,2
77,26,131.2756,0.991114,133.0251,2
78,26,131.3701,0.999216,135.0000,2
79,26,131.4646,0.981442,137.1211,2
80,26,131.5591,0.946596,139.3987,2
81,26,131.6535,0.901708,141.8428,2
82,26,131.7480,0.852131,144.4623,2
83,26,131.8425,0.801753,147.2648,2
84,26,131.9370,0.753279,150.2551,2
85,26,132.0315,0.708519,153.4349,2
86,26,132.1260,0.668627,156.8014,2
87,26,132.2205,0.634310,160.3462,2
88,26,132.3150,0.605972,164.0546,2
89,26,132.4094,0.583826,167.9052,2
90,26,132.5039,0.567974,171.8699,2
91,26,132.5984,0.558455,175.9144,2
92,26,132.6929,0.555282,0.0000,2
93,26,132.7874,0.558455,4.0856,2
94,26,132.8819,0.567974,8.1301,2
95,26,132.9764,0.583826,12.0948,2
96,26,133.0709,0.605972,15.9454,2
97,26,133.1654,0.634310,19.6538,2
98,26,133.2598,0.668627,23.1986,2
99,26,133.3543,0.708519,26.5651,2
100,26,133.4488,0.753279,29.7449,2
101,26,133.5433,0.801753,32.7352,2
102,26,133.6378,0.852131,35.5377,2
103,26,133.7323,0.901708,38.1572,2
104,26,133.8268,0.946596,40.6013,2
105,26,133.9213,0.981442,42.8789,2
106,26,134.0157,0.999216,45.0000,2
107,26,134.1102,0.991114,46.9749,2
108,26,134.2047,0.946560,48.8141,2
109,26,134.2992,0.852723,50.5275,2
110,26,134.3937,0.690761,52.1250,2
111,26,134.4882,0.407053,53.6156,2
112,26,134.5827,0.018000,45.0000,0
113,26,134.6772,0.018000,45.0000,0
114,26,134.7717,0.018000,45.0000,0
115,26,134.8661,0.018000,45.0000,0
116,26,134.9606,0.018000,45.0000,0
117,26,135.0551,0.018000,45.0000,0
118,26,135.1496,0.018000,45.0000,0
119,26,135.2441,0.018000,45.0000,0
120,26,135.3386,0.018000,45.0000,0
121,26,135.4331,0.018000,45.0000,0
122,26,135.5276,0.018000,45.0000,0
