# SYNTHETIC data - generated by scripts/make_synthetic.py for project 02.20
# regenerate: python make_synthetic.py --seed 42
# variant: degenerate (channel 15 retargeted to 45.0 deg elevation, hits ONLY the isolated target - unobservable-channel gate)
# scene: GROUND/WALL_NEAR/PANEL/WALL_FAR/ISOLATED_TARGET - see this script's module
#        docstring for the full forward-model derivation
# num_beams=16
# elev_min_deg=-4.0
# elev_max_deg=4.0
# azimuth_min_deg=-40.0
# azimuth_step_deg=1.0
# azimuth_steps=81
# max_range_m=45.0
# range_plateau_m=4.0
# seed=42
# surf_id: 0=GROUND 1=WALL_NEAR 2=PANEL 3=WALL_FAR 4=ISOLATED_TARGET
# elev_deg_by_channel=-4.000000,-3.466667,-2.933333,-2.400000,-1.866667,-1.333333,-0.800000,-0.266667,0.266667,0.800000,1.333333,1.866667,2.400000,2.933333,3.466667,45.000000
# columns: channel,x,y,z,intensity,surf_id,R_true
5,7.988333,-0.698889,-0.186641,0.147958,1,0.550000
5,7.952255,-0.556076,-0.185543,0.145355,1,0.550000
5,7.980560,-0.418243,-0.186005,0.137925,1,0.550000
5,8.010597,-0.279736,-0.186562,0.142255,1,0.550000
5,7.978164,-0.139259,-0.185722,0.141704,1,0.550000
5,7.972561,0.000000,-0.185563,0.141442,1,0.550000
5,7.988973,0.139448,-0.185974,0.145700,1,0.550000
5,8.007316,0.279622,-0.186486,0.144136,1,0.550000
5,8.002128,0.419374,-0.186507,0.137862,1,0.550000
5,7.997887,0.559267,-0.186607,0.140866,1,0.550000
5,8.008239,0.700630,-0.187106,0.147154,1,0.550000
5,8.026511,0.843620,-0.187848,0.137242,1,0.550000
5,7.983978,0.980309,-0.187225,0.138999,1,0.550000
5,7.969895,1.120096,-0.187324,0.141127,1,0.550000
5,7.991044,1.265657,-0.188312,0.134501,1,0.550000
5,7.978450,1.406816,-0.188565,0.139841,1,0.550000
5,8.009672,1.556923,-0.189916,0.136873,1,0.550000
5,7.940954,1.687902,-0.188957,0.138562,1,0.550000
5,7.985396,1.843574,-0.190751,0.127823,1,0.550000
5,7.997840,1.994086,-0.191851,0.132566,1,0.550000
5,7.992767,2.141655,-0.192596,0.127886,1,0.550000
5,19.986373,5.731000,-0.483935,0.014423,3,0.350000
5,8.009776,2.448834,-0.194948,0.186383,2,0.850000
5,7.980727,2.593095,-0.195313,0.196068,2,0.850000
5,8.002259,2.755399,-0.196987,0.184887,2,0.850000
5,7.992748,2.909122,-0.197972,0.180864,2,0.850000
5,19.987613,7.672526,-0.498315,0.012524,3,0.350000
5,19.978300,8.071757,-0.501519,0.011301,3,0.350000
5,20.015916,8.496252,-0.506109,0.010942,3,0.350000
5,20.001635,8.905302,-0.509600,0.011201,3,0.350000
5,19.976000,9.314962,-0.513012,0.010495,3,0.350000
5,19.985606,9.747631,-0.517549,0.011485,3,0.350000
5,20.000944,10.190990,-0.522473,0.010555,3,0.350000
5,19.990372,10.629070,-0.526963,0.010694,3,0.350000
6,19.962254,-10.614119,-0.315697,0.013649,3,0.350000
6,19.991918,-10.186391,-0.313306,0.012060,3,0.350000
6,19.993798,-9.751627,-0.310621,0.012045,3,0.350000
6,19.995489,-9.324050,-0.308072,0.014908,3,0.350000
6,19.985631,-8.898176,-0.305480,0.013851,3,0.350000
6,20.022681,-8.499124,-0.303733,0.013905,3,0.350000
6,19.994309,-8.078225,-0.301118,0.013211,3,0.350000
6,19.997705,-7.676400,-0.299105,0.015686,3,0.350000
6,20.005184,-7.281291,-0.297271,0.016672,3,0.350000
6,20.019810,-6.893373,-0.295655,0.014993,3,0.350000
6,20.023504,-6.506031,-0.293988,0.016508,3,0.350000
6,19.998444,-6.114138,-0.292008,0.015266,3,0.350000
6,19.999768,-5.734841,-0.290522,0.016432,3,0.350000
6,8.002924,-2.144377,-0.115691,0.151140,1,0.550000
6,7.972252,-1.987706,-0.114729,0.163984,1,0.550000
6,7.990007,-1.844638,-0.114504,0.161574,1,0.550000
6,8.000576,-1.700575,-0.114212,0.175841,1,0.550000
6,7.993826,-1.553842,-0.113711,0.162957,1,0.550000
6,8.004959,-1.411490,-0.113502,0.166402,1,0.550000
6,8.011238,-1.268856,-0.113260,0.173021,1,0.550000
6,7.981412,-1.121714,-0.112544,0.164077,1,0.550000
6,8.022177,-0.984999,-0.112859,0.163695,1,0.550000
6,8.021533,-0.843097,-0.112626,0.168754,1,0.550000
6,7.998906,-0.699814,-0.112120,0.176666,1,0.550000
6,7.982006,-0.558156,-0.111729,0.172710,1,0.550000
6,8.022980,-0.420467,-0.112183,0.179609,1,0.550000
6,8.025097,-0.280243,-0.112127,0.174123,1,0.550000
6,8.022424,-0.140032,-0.112039,0.177283,1,0.550000
6,8.021564,0.000000,-0.112009,0.173871,1,0.550000
6,7.977953,0.139256,-0.111417,0.171956,1,0.550000
6,8.015820,0.279919,-0.111997,0.183448,1,0.550000
6,8.033967,0.421042,-0.112337,0.181108,1,0.550000
6,7.983759,0.558279,-0.111754,0.169994,1,0.550000
6,8.025439,0.702135,-0.112492,0.176248,1,0.550000
6,7.986561,0.839421,-0.112135,0.178893,1,0.550000
6,8.014880,0.984104,-0.112757,0.180284,1,0.550000
6,8.027404,1.128178,-0.113193,0.175280,1,0.550000
6,7.978871,1.263729,-0.112802,0.170452,1,0.550000
6,8.003182,1.411177,-0.113477,0.170036,1,0.550000
6,8.007729,1.556545,-0.113909,0.164309,1,0.550000
6,8.029497,1.706722,-0.114625,0.158880,1,0.550000
6,7.989625,1.844550,-0.114498,0.157699,1,0.550000
6,8.005690,1.996043,-0.115210,0.155486,1,0.550000
6,7.996466,2.142647,-0.115598,0.161543,1,0.550000
6,20.002552,5.735640,-0.290562,0.015969,3,0.350000
6,8.007678,2.448193,-0.116925,0.237763,2,0.850000
6,7.971344,2.590047,-0.117036,0.237932,2,0.850000
6,7.971259,2.744725,-0.117721,0.240043,2,0.850000
6,8.023013,2.920138,-0.119219,0.223188,2,0.850000
6,19.997806,7.676439,-0.299107,0.014438,3,0.350000
6,20.027513,8.091640,-0.301618,0.013341,3,0.350000
6,19.991875,8.486047,-0.303266,0.013975,3,0.350000
6,19.968963,8.890755,-0.305226,0.014569,3,0.350000
6,19.983306,9.318369,-0.307884,0.012973,3,0.350000
6,19.993918,9.751685,-0.310623,0.013583,3,0.350000
6,20.017837,10.199598,-0.313713,0.012541,3,0.350000
6,20.012433,10.640799,-0.316490,0.012046,3,0.350000
7,19.987720,-10.627659,-0.105360,0.008772,3,0.350000
7,20.015108,-10.198207,-0.104551,0.008716,3,0.350000
7,19.993531,-9.751497,-0.103533,0.009088,3,0.350000
7,19.980324,-9.316978,-0.102607,0.010180,3,0.350000
7,19.987994,-8.899228,-0.101833,0.009503,3,0.350000
7,20.015697,-8.496159,-0.101203,0.009578,3,0.350000
7,20.012285,-8.085488,-0.100457,0.008129,3,0.350000
7,20.009957,-7.681103,-0.099757,0.010594,3,0.350000
7,19.998425,-7.278832,-0.099051,0.010361,3,0.350000
7,19.998878,-6.886166,-0.098443,0.011622,3,0.350000
7,20.006219,-6.500414,-0.097906,0.010845,3,0.350000
7,20.011788,-6.118218,-0.097395,0.010225,3,0.350000
7,19.985245,-5.730677,-0.096765,0.010833,3,0.350000
7,7.980486,-2.138365,-0.038453,0.110413,1,0.550000
7,7.976990,-1.988887,-0.038263,0.118000,1,0.550000
7,7.997979,-1.846479,-0.038204,0.111162,1,0.550000
7,7.980468,-1.696301,-0.037973,0.127414,1,0.550000
7,7.998143,-1.554682,-0.037922,0.117065,1,0.550000
7,8.014349,-1.413146,-0.037876,0.123265,1,0.550000
7,8.030633,-1.271927,-0.037842,0.120505,1,0.550000
7,7.965446,-1.119470,-0.037437,0.108575,1,0.550000
7,8.022508,-0.985040,-0.037619,0.122824,1,0.550000
7,8.008695,-0.841748,-0.037480,0.127118,1,0.550000
7,7.959896,-0.696401,-0.037189,0.129319,1,0.550000
7,8.036739,-0.561984,-0.037496,0.114724,1,0.550000
7,8.042804,-0.421506,-0.037485,0.118017,1,0.550000
7,8.010161,-0.279721,-0.037304,0.122823,1,0.550000
7,8.007084,-0.139764,-0.037273,0.124003,1,0.550000
7,7.961982,0.000000,-0.037057,0.120967,1,0.550000
7,7.964707,0.139024,-0.037075,0.127856,1,0.550000
7,7.999921,0.279363,-0.037256,0.121371,1,0.550000
7,7.983614,0.418403,-0.037209,0.130396,1,0.550000
7,7.997169,0.559217,-0.037312,0.130656,1,0.550000
7,7.976665,0.697868,-0.037267,0.123853,1,0.550000
7,8.001292,0.840970,-0.037445,0.118275,1,0.550000
7,8.007376,0.983182,-0.037548,0.123741,1,0.550000
7,7.976835,1.121071,-0.037491,0.127140,1,0.550000
7,7.971917,1.262628,-0.037566,0.116265,1,0.550000
7,8.018804,1.413932,-0.037897,0.124697,1,0.550000
7,7.980950,1.551340,-0.037841,0.111058,1,0.550000
7,8.007111,1.701964,-0.038100,0.111569,1,0.550000
7,8.007558,1.848690,-0.038249,0.111645,1,0.550000
7,7.990770,1.992323,-0.038330,0.113623,1,0.550000
7,7.985507,2.139710,-0.038478,0.113208,1,0.550000
7,20.013062,5.738653,-0.096899,0.010655,3,0.350000
7,8.021134,2.452307,-0.039038,0.169953,2,0.850000
7,8.020429,2.605995,-0.039250,0.164067,2,0.850000
7,8.023452,2.762696,-0.039495,0.159472,2,0.850000
7,8.002389,2.912631,-0.039635,0.166598,2,0.850000
7,19.975895,7.668028,-0.099587,0.010116,3,0.350000
7,19.999899,8.080484,-0.100395,0.009165,3,0.350000
7,20.032630,8.503347,-0.101289,0.010005,3,0.350000
7,19.993584,8.901717,-0.101861,0.009486,3,0.350000
7,20.001418,9.326814,-0.102715,0.009143,3,0.350000
7,20.003987,9.756596,-0.103587,0.009247,3,0.350000
7,19.992389,10.186631,-0.104432,0.007993,3,0.350000
7,20.031038,10.650692,-0.105589,0.008302,3,0.350000
8,19.976296,-10.621585,0.105300,0.013642,3,0.350000
8,19.998766,-10.189880,0.104465,0.013539,3,0.350000
8,20.003582,-9.756399,0.103585,0.015647,3,0.350000
8,19.997002,-9.324755,0.102692,0.014331,3,0.350000
8,19.992004,-8.901014,0.101853,0.013667,3,0.350000
8,20.028708,-8.501682,0.101269,0.014062,3,0.350000
8,20.005375,-8.082696,0.100422,0.014191,3,0.350000
8,19.993082,-7.674625,0.099673,0.017386,3,0.350000
8,20.030967,-7.290676,0.099212,0.017575,3,0.350000
8,19.973781,-6.877524,0.098319,0.018431,3,0.350000
8,19.989174,-6.494876,0.097822,0.016903,3,0.350000
8,19.990121,-6.111593,0.097290,0.016325,3,0.350000
8,19.999021,-5.734627,0.096831,0.017713,3,0.350000
8,8.009850,-2.146233,0.038595,0.168988,1,0.550000
8,8.056650,-2.008748,0.038646,0.183175,1,0.550000
8,7.991347,-1.844948,0.038172,0.176422,1,0.550000
8,7.989199,-1.698157,0.038014,0.190422,1,0.550000
8,8.009417,-1.556873,0.037976,0.173405,1,0.550000
8,8.011984,-1.412729,0.037865,0.177453,1,0.550000
8,7.976406,-1.263339,0.037587,0.183363,1,0.550000
8,8.016946,-1.126708,0.037680,0.183514,1,0.550000
8,7.998172,-0.982052,0.037505,0.187663,1,0.550000
8,7.985410,-0.839300,0.037371,0.192968,1,0.550000
8,8.003245,-0.700193,0.037391,0.190583,1,0.550000
8,7.976716,-0.557786,0.037216,0.195473,1,0.550000
8,7.968379,-0.417605,0.037138,0.181613,1,0.550000
8,7.998511,-0.279314,0.037250,0.190558,1,0.550000
8,8.009864,-0.139813,0.037286,0.184751,1,0.550000
8,8.032364,0.000000,0.037385,0.183116,1,0.550000
8,8.009867,0.139813,0.037286,0.195939,1,0.550000
8,7.998973,0.279330,0.037252,0.197436,1,0.550000
8,8.019812,0.420301,0.037377,0.185595,1,0.550000
8,8.009981,0.560112,0.037371,0.188774,1,0.550000
8,7.989256,0.698969,0.037326,0.178438,1,0.550000
8,7.983943,0.839146,0.037364,0.186958,1,0.550000
8,8.005099,0.982903,0.037537,0.188744,1,0.550000
8,7.974351,1.120722,0.037479,0.189698,1,0.550000
8,7.998127,1.266779,0.037689,0.188454,1,0.550000
8,7.986353,1.408210,0.037744,0.182179,1,0.550000
8,7.998061,1.554665,0.037922,0.179919,1,0.550000
8,7.995687,1.699536,0.038045,0.183424,1,0.550000
8,7.982060,1.842804,0.038128,0.174001,1,0.550000
8,8.012154,1.997654,0.038432,0.184119,1,0.550000
8,8.015124,2.147646,0.038620,0.169404,1,0.550000
8,20.021540,5.741084,0.096940,0.017142,3,0.350000
8,8.009473,2.448742,0.038981,0.257376,2,0.850000
8,7.989553,2.595963,0.039099,0.260244,2,0.850000
8,7.985661,2.749684,0.039309,0.241635,2,0.850000
8,8.003261,2.912949,0.039640,0.223394,2,0.850000
8,19.994322,7.675101,0.099679,0.015086,3,0.350000
8,20.007304,8.083476,0.100432,0.014501,3,0.350000
8,20.003748,8.491087,0.101143,0.015017,3,0.350000
8,19.981662,8.896409,0.101801,0.014579,3,0.350000
8,20.016252,9.333732,0.102791,0.013316,3,0.350000
8,19.981720,9.745736,0.103472,0.016262,3,0.350000
8,20.019736,10.200565,0.104575,0.012842,3,0.350000
8,20.021351,10.645541,0.105538,0.013540,3,0.350000
9,20.016394,-10.642906,0.316553,0.006314,3,0.350000
9,19.991152,-10.186001,0.313294,0.005718,3,0.350000
9,19.967459,-9.738781,0.310212,0.005833,3,0.350000
9,20.025133,-9.337873,0.308528,0.005160,3,0.350000
9,19.994527,-8.902137,0.305616,0.006443,3,0.350000
9,19.999506,-8.489287,0.303381,0.007923,3,0.350000
9,20.001514,-8.081136,0.301226,0.006540,3,0.350000
9,19.991039,-7.673841,0.299006,0.007716,3,0.350000
9,19.970155,-7.268542,0.296750,0.008706,3,0.350000
9,20.022979,-6.894465,0.295702,0.008508,3,0.350000
9,20.024811,-6.506456,0.294007,0.008295,3,0.350000
9,19.980706,-6.108715,0.291749,0.008389,3,0.350000
9,19.985933,-5.730874,0.290321,0.008302,3,0.350000
9,7.995513,-2.142391,0.115584,0.080286,1,0.550000
9,8.026441,-2.001216,0.115509,0.082331,1,0.550000
9,8.005181,-1.848142,0.114721,0.084237,1,0.550000
9,7.994343,-1.699250,0.114123,0.082456,1,0.550000
9,7.983594,-1.551854,0.113566,0.085143,1,0.550000
9,7.990941,-1.409019,0.113303,0.085627,1,0.550000
9,8.011390,-1.268879,0.113262,0.089192,1,0.550000
9,8.029044,-1.128409,0.113216,0.086412,1,0.550000
9,7.964099,-0.977868,0.112042,0.088188,1,0.550000
9,8.025616,-0.843526,0.112683,0.087456,1,0.550000
9,7.996051,-0.699564,0.112080,0.083262,1,0.550000
9,8.009711,-0.560094,0.112117,0.087631,1,0.550000
9,8.016113,-0.420107,0.112087,0.087006,1,0.550000
9,8.007740,-0.279636,0.111885,0.087677,1,0.550000
9,8.023912,-0.140058,0.112059,0.091368,1,0.550000
9,7.999854,0.000000,0.111706,0.089488,1,0.550000
9,7.974842,0.139201,0.111374,0.089915,1,0.550000
9,8.009375,0.279694,0.111907,0.086990,1,0.550000
9,8.002396,0.419388,0.111895,0.082663,1,0.550000
9,7.988133,0.558585,0.111815,0.092657,1,0.550000
9,8.014222,0.701154,0.112334,0.087934,1,0.550000
9,8.015408,0.842453,0.112540,0.089034,1,0.550000
9,8.028654,0.985795,0.112950,0.084717,1,0.550000
9,8.026536,1.128056,0.113180,0.084781,1,0.550000
9,8.010499,1.268738,0.113249,0.087843,1,0.550000
9,8.017149,1.413640,0.113675,0.082781,1,0.550000
9,7.986311,1.552382,0.113604,0.084036,1,0.550000
9,8.018025,1.704284,0.114461,0.079763,1,0.550000
9,8.006474,1.848440,0.114739,0.084887,1,0.550000
9,8.013277,1.997934,0.115319,0.082625,1,0.550000
9,7.999400,2.143433,0.115640,0.080683,1,0.550000
9,20.006947,5.736900,0.290626,0.008008,3,0.350000
9,8.004146,2.447113,0.116873,0.119503,2,0.850000
9,7.986114,2.594846,0.117253,0.124158,2,0.850000
9,7.996988,2.753584,0.118101,0.117754,2,0.850000
9,7.979932,2.904458,0.118579,0.112138,2,0.850000
9,20.031815,7.689493,0.299615,0.007444,3,0.350000
9,19.989431,8.076254,0.301044,0.008184,3,0.350000
9,19.969322,8.476474,0.302923,0.008507,3,0.350000
9,19.983901,8.897406,0.305454,0.007896,3,0.350000
9,20.003586,9.327825,0.308197,0.006973,3,0.350000
9,19.988549,9.749067,0.310539,0.005920,3,0.350000
9,19.987467,10.184123,0.313237,0.004849,3,0.350000
9,19.987855,10.627731,0.316102,0.005583,3,0.350000
10,19.988675,-10.628167,0.526919,0.011298,3,0.350000
10,20.022338,-10.201891,0.523032,0.009603,3,0.350000
10,20.002630,-9.755935,0.517990,0.011637,3,0.350000
10,20.008295,-9.330021,0.513841,0.011915,3,0.350000
10,20.001956,-8.905445,0.509609,0.010962,3,0.350000
10,20.012241,-8.494692,0.506016,0.011870,3,0.350000
10,20.019972,-8.088594,0.502565,0.012798,3,0.350000
10,19.988190,-7.672747,0.498329,0.013848,3,0.350000
10,19.989695,-7.275654,0.495125,0.013577,3,0.350000
10,20.008761,-6.889569,0.492544,0.013910,3,0.350000
10,20.004391,-6.499821,0.489569,0.014602,3,0.350000
10,20.015369,-6.119312,0.487149,0.012281,3,0.350000
10,20.008956,-5.737476,0.484482,0.016319,3,0.350000
10,7.997410,-2.142900,0.192708,0.132635,1,0.550000
10,7.986931,-1.991366,0.191589,0.143421,1,0.550000
10,7.978230,-1.841920,0.190580,0.141930,1,0.550000
10,7.943809,-1.688509,0.189025,0.148888,1,0.550000
10,8.020691,-1.559064,0.190178,0.147159,1,0.550000
10,8.012125,-1.412754,0.189361,0.149170,1,0.550000
10,7.983793,-1.264509,0.188141,0.160810,1,0.550000
10,8.011909,-1.126000,0.188312,0.147613,1,0.550000
10,8.020068,-0.984740,0.188071,0.146810,1,0.550000
10,8.053367,-0.846443,0.188477,0.151584,1,0.550000
10,7.981857,-0.698322,0.186489,0.150195,1,0.550000
10,7.975420,-0.557696,0.186083,0.157016,1,0.550000
10,7.961775,-0.417259,0.185567,0.153212,1,0.550000
10,7.982054,-0.278739,0.185898,0.158515,1,0.550000
10,7.990875,-0.139481,0.186018,0.152110,1,0.550000
10,8.021117,0.000000,0.186694,0.151537,1,0.550000
10,7.979879,0.139289,0.185762,0.150417,1,0.550000
10,8.016243,0.279933,0.186694,0.153153,1,0.550000
10,7.981714,0.418304,0.186031,0.149460,1,0.550000
10,8.025451,0.561194,0.187251,0.154125,1,0.550000
10,8.017098,0.701405,0.187313,0.158975,1,0.550000
10,8.003425,0.841194,0.187308,0.155366,1,0.550000
10,8.017857,0.984469,0.188019,0.162000,1,0.550000
10,7.972388,1.120446,0.187383,0.149616,1,0.550000
10,7.990464,1.265565,0.188298,0.149598,1,0.550000
10,7.964704,1.404392,0.188240,0.150976,1,0.550000
10,8.014376,1.557837,0.190028,0.143393,1,0.550000
10,7.999528,1.700352,0.190351,0.146864,1,0.550000
10,7.977562,1.841765,0.190564,0.144778,1,0.550000
10,8.009439,1.996977,0.192129,0.145096,1,0.550000
10,8.010686,2.146457,0.193028,0.141015,1,0.550000
10,20.018106,5.740099,0.484703,0.016013,3,0.350000
10,7.999535,2.445703,0.194699,0.210441,2,0.850000
10,7.966112,2.588347,0.194955,0.208624,2,0.850000
10,8.015970,2.760120,0.197324,0.205833,2,0.850000
10,7.974081,2.902328,0.197510,0.196631,2,0.850000
10,19.976589,7.668294,0.498040,0.011631,3,0.350000
10,19.980583,8.072679,0.501576,0.011630,3,0.350000
10,20.003825,8.491120,0.505803,0.013264,3,0.350000
10,20.018505,8.912813,0.510030,0.011674,3,0.350000
10,20.010658,9.331123,0.513902,0.011529,3,0.350000
10,19.967505,9.738803,0.517080,0.012332,3,0.350000
10,20.003954,10.192524,0.522552,0.011596,3,0.350000
10,20.000316,10.634357,0.527226,0.010293,3,0.350000
11,19.985729,-10.626601,0.737705,0.006782,3,0.350000
11,20.010131,-10.195671,0.731926,0.008430,3,0.350000
11,19.988909,-9.749242,0.724814,0.009065,3,0.350000
11,20.051679,-9.350251,0.721062,0.008518,3,0.350000
11,19.975252,-8.893555,0.712623,0.009285,3,0.350000
11,19.970732,-8.477073,0.707075,0.007890,3,0.350000
11,20.004146,-8.082200,0.703157,0.008765,3,0.350000
11,19.991056,-7.673847,0.697882,0.008799,3,0.350000
11,19.983333,-7.273339,0.693075,0.007993,3,0.350000
11,19.987454,-6.882232,0.688946,0.009329,3,0.350000
11,20.007938,-6.500973,0.685636,0.010230,3,0.350000
11,19.963808,-6.103549,0.680370,0.008958,3,0.350000
11,19.982498,-5.729889,0.677495,0.009750,3,0.350000
11,7.993963,-2.141976,0.269722,0.099289,1,0.550000
11,8.022297,-2.000183,0.269459,0.102631,1,0.550000
11,8.011213,-1.849534,0.267961,0.096404,1,0.550000
11,7.994027,-1.699183,0.266354,0.099037,1,0.550000
11,8.005393,-1.556091,0.265787,0.103763,1,0.550000
11,7.999224,-1.410479,0.264725,0.100191,1,0.550000
11,7.973928,-1.262946,0.263118,0.102602,1,0.550000
11,7.981417,-1.121715,0.262679,0.099936,1,0.550000
11,7.988189,-0.980826,0.262298,0.099808,1,0.550000
11,8.004108,-0.841266,0.262299,0.108436,1,0.550000
11,8.015665,-0.701280,0.262237,0.101963,1,0.550000
11,7.993972,-0.558993,0.261168,0.112655,1,0.550000
11,7.993898,-0.418942,0.260887,0.108613,1,0.550000
11,8.003303,-0.279482,0.260995,0.105371,1,0.550000
11,7.995548,-0.139563,0.260623,0.111812,1,0.550000
11,7.977569,0.000000,0.259997,0.104941,1,0.550000
11,8.016788,0.139934,0.261315,0.112609,1,0.550000
11,7.991145,0.279057,0.260598,0.109933,1,0.550000
11,7.992194,0.418853,0.260831,0.105689,1,0.550000
11,7.970502,0.557352,0.260401,0.103831,1,0.550000
11,8.016889,0.701387,0.262277,0.108807,1,0.550000
11,8.002133,0.841058,0.262234,0.103141,1,0.550000
11,8.002346,0.982565,0.262763,0.108958,1,0.550000
11,8.011234,1.125905,0.263660,0.102822,1,0.550000
11,8.017917,1.269913,0.264569,0.101239,1,0.550000
11,7.992772,1.409341,0.264511,0.105669,1,0.550000
11,7.974710,1.550127,0.264768,0.102345,1,0.550000
11,8.052806,1.711677,0.268312,0.096588,1,0.550000
11,7.980512,1.842446,0.266934,0.100915,1,0.550000
11,7.976845,1.988851,0.267932,0.099325,1,0.550000
11,7.995973,2.142515,0.269790,0.093438,1,0.550000
11,19.992582,5.732781,0.677837,0.009759,3,0.350000
11,8.006129,2.447719,0.272850,0.140828,2,0.850000
11,7.990194,2.596172,0.273810,0.139548,2,0.850000
11,8.002687,2.755546,0.275844,0.142187,2,0.850000
11,7.975140,2.902714,0.276599,0.139720,2,0.850000
11,20.013922,7.682625,0.698680,0.009288,3,0.350000
11,20.002662,8.081600,0.703104,0.007630,3,0.350000
11,20.000221,8.489590,0.708119,0.007871,3,0.350000
11,20.007040,8.907708,0.713757,0.007862,3,0.350000
11,20.011802,9.331657,0.719628,0.008226,3,0.350000
11,20.033591,9.771035,0.726434,0.007842,3,0.350000
11,19.993266,10.187078,0.731309,0.007825,3,0.350000
11,20.007058,10.637941,0.738493,0.007299,3,0.350000
12,20.019686,-10.644656,0.950309,0.008885,3,0.350000
12,19.981861,-10.181267,0.939935,0.009047,3,0.350000
12,19.983639,-9.746672,0.931874,0.009653,3,0.350000
12,19.989790,-9.321392,0.924433,0.010238,3,0.350000
12,19.980416,-8.895854,0.916679,0.009602,3,0.350000
12,20.006518,-8.492263,0.910937,0.010685,3,0.350000
12,19.993354,-8.077839,0.903780,0.010278,3,0.350000
12,20.005160,-7.679261,0.898117,0.010745,3,0.350000
12,20.006993,-7.281950,0.892357,0.012040,3,0.350000
12,19.989967,-6.883098,0.886104,0.008396,3,0.350000
12,19.977574,-6.491107,0.880398,0.010975,3,0.350000
12,20.004162,-6.115886,0.876732,0.011066,3,0.350000
12,20.010909,-5.738036,0.872505,0.011197,3,0.350000
12,7.997373,-2.142890,0.347013,0.115831,1,0.550000
12,8.014422,-1.998220,0.346187,0.119204,1,0.550000
12,8.037028,-1.855494,0.345712,0.116712,1,0.550000
12,7.990151,-1.698359,0.342368,0.123384,1,0.550000
12,8.033010,-1.561459,0.342984,0.123080,1,0.550000
12,8.002892,-1.411126,0.340595,0.118452,1,0.550000
12,8.024874,-1.271015,0.340534,0.124509,1,0.550000
12,7.987566,-1.122579,0.338068,0.123173,1,0.550000
12,8.022299,-0.985015,0.338759,0.130517,1,0.550000
12,7.975169,-0.838224,0.336100,0.123594,1,0.550000
12,8.005314,-0.700374,0.336804,0.130008,1,0.550000
12,8.009498,-0.560079,0.336517,0.125978,1,0.550000
12,7.979570,-0.418192,0.334902,0.123491,1,0.550000
12,8.000017,-0.279367,0.335504,0.130236,1,0.550000
12,8.023506,-0.140051,0.336336,0.127606,1,0.550000
12,8.003454,0.000000,0.335444,0.127281,1,0.550000
12,8.023206,0.140046,0.336323,0.131694,1,0.550000
12,7.984985,0.278842,0.334874,0.126619,1,0.550000
12,8.003489,0.419445,0.335906,0.122799,1,0.550000
12,7.995291,0.559085,0.335920,0.125120,1,0.550000
12,8.009511,0.700741,0.336980,0.128775,1,0.550000
12,7.978366,0.838560,0.336235,0.129229,1,0.550000
12,8.010941,0.983620,0.338279,0.117730,1,0.550000
12,7.988058,1.122648,0.338089,0.127444,1,0.550000
12,8.013308,1.269183,0.340044,0.123851,1,0.550000
12,7.971060,1.405513,0.339240,0.120200,1,0.550000
12,8.018241,1.558588,0.342354,0.118920,1,0.550000
12,7.979433,1.696081,0.341909,0.112861,1,0.550000
12,8.023808,1.852442,0.345143,0.125453,1,0.550000
12,7.990411,1.992233,0.345150,0.115878,1,0.550000
12,8.005253,2.145001,0.347355,0.114733,1,0.550000
12,19.963968,5.724576,0.870458,0.012130,3,0.350000
12,7.997756,2.445159,0.350521,0.175988,2,0.850000
12,7.983491,2.593993,0.351827,0.181022,2,0.850000
12,7.991540,2.751708,0.354245,0.175292,2,0.850000
12,7.990937,2.908463,0.356414,0.163069,2,0.850000
12,20.006104,7.679624,0.898160,0.010657,3,0.350000
12,19.987084,8.075306,0.903496,0.008561,3,0.350000
12,19.988613,8.484663,0.910121,0.010371,3,0.350000
12,20.012004,8.909918,0.918128,0.009808,3,0.350000
12,19.969173,9.311778,0.923479,0.010708,3,0.350000
12,20.002831,9.756033,0.932769,0.009573,3,0.350000
12,19.970872,10.175667,0.939418,0.009567,3,0.350000
12,20.001722,10.635104,0.949457,0.009182,3,0.350000
13,19.999616,-10.633985,1.160660,0.013700,3,0.350000
13,20.011660,-10.196450,1.150855,0.012415,3,0.350000
13,19.993171,-9.751321,1.139830,0.012682,3,0.350000
13,20.006226,-9.329056,1.131118,0.012695,3,0.350000
13,19.999407,-8.904310,1.121774,0.013566,3,0.350000
13,20.011508,-8.494381,1.113967,0.013604,3,0.350000
13,20.006110,-8.082993,1.105644,0.013458,3,0.350000
13,19.967463,-7.664791,1.095947,0.012369,3,0.350000
13,19.992334,-7.276615,1.090175,0.014953,3,0.350000
13,20.008046,-6.889323,1.084309,0.015715,3,0.350000
13,20.006492,-6.500503,1.077911,0.014337,3,0.350000
13,19.970879,-6.105710,1.070088,0.015800,3,0.350000
13,20.009247,-5.737559,1.066615,0.014892,3,0.350000
13,8.000749,-2.143794,0.424429,0.154024,1,0.550000
13,8.047880,-2.006562,0.425007,0.150732,1,0.550000
13,8.002597,-1.847545,0.420848,0.155784,1,0.550000
13,8.017941,-1.704266,0.420027,0.156972,1,0.550000
13,7.968909,-1.548999,0.415978,0.158084,1,0.550000
13,7.978971,-1.406908,0.415158,0.159840,1,0.550000
13,8.011633,-1.268918,0.415642,0.155415,1,0.550000
13,8.013190,-1.126180,0.414640,0.167095,1,0.550000
