# SYNTHETIC data - generated by scripts/make_synthetic.py for project 02.14
# regenerate: python make_synthetic.py --seed 42
# scene: static WALL/POLE + dynamic CROSSING_CAR/ONCOMING_CAR/RECEDING_CAR/STOPPED_CAR;
#        see this script's module docstring for the full scene description
# num_scans_window=5
# num_beams=16
# azimuth_bins=360
# max_range_m=30.0
# range_noise_sigma_m=0.02
# seed=42
# cohort ids: 0=WALL 1=POLE 2=CROSSING_CAR(dyn) 3=ONCOMING_CAR(dyn) 4=RECEDING_CAR(dyn) 5=STOPPED_CAR(dyn) -1=NONE(miss)
# columns: scan_id,ring,az_bin,range_m,cohort,truth_dynamic,disocclusion_band
1,3,41,22.83588571,0,0,0
1,3,42,22.38723429,0,0,0
1,3,43,21.99563965,0,0,0
1,3,44,21.61349552,0,0,0
1,3,45,21.17963403,0,0,0
1,3,46,20.81965789,0,0,0
1,3,47,20.49286814,0,0,0
1,3,48,20.18348932,0,0,0
1,3,49,19.84665495,0,0,0
1,3,50,19.57635313,0,0,0
1,3,51,19.26887666,0,0,0
1,3,52,19.03929662,0,0,0
1,3,53,18.78563814,0,0,0
1,3,54,18.52782587,0,0,0
1,3,55,18.26773325,0,0,0
1,3,56,18.08033069,0,0,0
1,3,57,17.89620283,0,0,0
1,3,58,17.63574641,0,0,0
1,3,59,17.47363589,0,0,0
1,3,60,17.29533670,0,0,0
1,3,61,17.13675351,0,0,0
1,3,62,16.94791394,0,0,0
1,3,63,16.82803838,0,0,0
1,3,64,16.67948785,0,0,0
1,3,65,16.53202745,0,0,0
1,3,66,16.35600284,0,0,0
1,3,67,16.28923410,0,0,0
1,3,68,16.17955591,0,0,0
1,3,69,16.06802705,0,0,0
1,3,70,15.96258819,0,0,0
1,3,71,15.85087679,0,0,0
1,3,72,15.75982231,0,0,0
1,3,73,15.67711194,0,0,0
1,3,74,15.56814862,0,0,0
1,3,75,15.52153382,0,0,0
1,3,76,15.44986710,0,0,0
1,3,77,15.37065317,0,0,0
1,3,78,15.28844510,0,0,0
1,3,79,15.26203050,0,0,0
1,3,80,15.19828987,0,0,0
1,3,81,15.17878092,0,0,0
1,3,82,15.14729498,0,0,0
1,3,83,15.13856187,0,0,0
1,3,84,15.09722335,0,0,0
1,3,85,15.02450438,0,0,0
1,3,86,15.03916488,0,0,0
1,3,87,15.03574846,0,0,0
1,3,88,14.99545246,0,0,0
1,3,89,15.00611695,0,0,0
1,3,90,15.00924993,0,0,0
1,3,91,14.96933306,0,0,0
1,3,92,14.97729148,0,0,0
1,3,93,14.98754025,0,0,0
1,3,94,15.03093533,0,0,0
1,3,95,15.01993365,0,0,0
1,3,96,15.05764290,0,0,0
1,3,97,15.08796102,0,0,0
1,3,98,15.12661130,0,0,0
1,3,99,15.15937825,0,0,0
1,3,100,15.19784358,0,0,0
1,3,101,15.25191406,0,0,0
1,3,102,15.31144159,0,0,0
1,3,103,15.33428589,0,0,0
1,3,104,15.44700196,0,0,0
1,3,105,15.51937286,0,0,0
1,3,106,15.59736622,0,0,0
1,3,107,15.68793372,0,0,0
1,3,108,15.76409798,0,0,0
1,3,109,15.81846007,0,0,0
1,3,110,15.95871409,0,0,0
1,3,111,16.06849118,0,0,0
1,3,112,16.14980507,0,0,0
1,3,113,16.27563557,0,0,0
1,3,114,16.40903489,0,0,0
1,3,115,16.53033630,0,0,0
1,3,116,16.68242645,0,0,0
1,3,117,16.83511268,0,0,0
1,3,118,16.94179867,0,0,0
1,3,119,17.14444378,0,0,0
1,3,120,17.31230760,0,0,0
1,3,121,17.49345269,0,0,0
1,3,122,17.63709527,0,0,0
1,3,123,17.84897441,0,0,0
1,3,124,18.07487694,0,0,0
1,3,125,18.26804241,0,0,0
1,3,126,18.57114427,0,0,0
1,3,127,18.76737630,0,0,0
1,3,128,19.01561897,0,0,0
1,3,129,19.26991472,0,0,0
1,3,130,19.55332916,0,0,0
1,3,131,19.82960267,0,0,0
1,3,132,20.19841001,0,0,0
1,3,133,20.49052405,0,0,0
1,3,134,20.81139148,0,0,0
1,3,135,21.19938105,0,0,0
1,3,136,21.51826870,0,0,0
1,3,137,21.94269336,0,0,0
1,3,138,22.40251504,0,0,0
1,3,139,22.83709172,0,0,0
1,3,140,23.31261567,0,0,0
1,3,141,23.84889681,0,0,0
1,3,142,24.36693430,0,0,0
1,3,143,24.90943760,0,0,0
1,3,329,7.62592544,4,1,0
1,3,330,7.54133213,4,1,0
1,3,331,7.49317920,4,1,0
1,3,332,7.36331708,4,1,0
1,3,333,7.32923221,4,1,0
1,3,334,7.27267021,4,1,0
1,3,335,7.25758332,4,1,0
1,3,336,7.13693653,4,1,0
1,3,337,7.12463068,4,1,0
1,3,338,7.01629130,4,1,0
1,3,339,6.99527462,4,1,0
1,3,340,6.96936812,4,1,0
1,3,341,6.92811245,4,1,0
1,3,342,7.15343648,4,1,0
1,3,343,7.53483892,4,1,0
1,3,344,7.99866980,4,1,0
1,3,345,8.52606597,4,1,0
1,3,346,9.10916243,4,1,0
1,4,37,24.77407187,0,0,0
1,4,38,24.22564900,0,0,0
1,4,39,23.72417454,0,0,0
1,4,40,23.21098500,0,0,0
1,4,41,22.74055134,0,0,0
1,4,42,22.29655782,0,0,0
1,4,43,21.83763202,0,0,0
1,4,44,21.49801033,0,0,0
1,4,45,21.05513770,0,0,0
1,4,46,20.68975769,0,0,0
1,4,47,20.38830443,0,0,0
1,4,48,20.04525369,0,0,0
1,4,49,19.75404444,0,0,0
1,4,50,19.47257732,0,0,0
1,4,51,19.22770617,0,0,0
1,4,52,18.91146675,0,0,0
1,4,53,18.64426101,0,0,0
1,4,54,18.42876922,0,0,0
1,4,55,18.21006496,0,0,0
1,4,56,17.99476955,0,0,0
1,4,57,17.81298155,0,0,0
1,4,58,17.57689372,0,0,0
1,4,59,17.41277334,0,0,0
1,4,60,17.20152450,0,0,0
1,4,61,17.06284349,0,0,0
1,4,62,16.87466122,0,0,0
1,4,63,16.75991108,0,0,0
1,4,64,16.55399872,0,0,0
1,4,65,16.47722135,0,0,0
1,4,66,16.27710203,0,0,0
1,4,67,16.21562729,0,0,0
1,4,68,16.09318689,0,0,0
1,4,69,15.97311698,0,0,0
1,4,70,15.89140954,0,0,0
1,4,71,15.79066292,0,0,0
1,4,72,15.64037829,0,0,0
1,4,73,15.61827475,0,0,0
1,4,74,15.49511830,0,0,0
1,4,75,15.38781758,0,0,0
1,4,76,15.37246830,0,0,0
1,4,77,15.32571209,0,0,0
1,4,78,15.21918154,0,0,0
1,4,79,15.15865443,0,0,0
1,4,80,15.14658531,0,0,0
1,4,81,15.10880141,0,0,0
1,4,82,15.02626726,0,0,0
1,4,83,15.02226484,0,0,0
1,4,84,15.00629393,0,0,0
1,4,85,14.97071898,0,0,0
1,4,86,14.93781303,0,0,0
1,4,87,14.93273615,0,0,0
1,4,88,14.89555675,0,0,0
1,4,89,14.90061712,0,0,0
1,4,90,14.91987105,0,0,0
1,4,91,14.90577639,0,0,0
1,4,92,14.94578325,0,0,0
1,4,93,14.93978733,0,0,0
1,4,94,14.95115767,0,0,0
1,4,95,15.00307265,0,0,0
1,4,96,14.95150903,0,0,0
1,4,97,15.01509753,0,0,0
1,4,98,15.01595352,0,0,0
1,4,99,15.08637270,0,0,0
1,4,100,15.15064233,0,0,0
1,4,101,12.19657180,2,1,0
1,4,102,11.15122988,2,1,0
1,4,103,10.44614508,2,1,0
1,4,104,10.45704719,2,1,0
1,4,105,10.56300832,2,1,0
1,4,106,10.57334655,2,1,0
1,4,107,10.64005211,2,1,0
1,4,108,10.75736890,2,1,0
1,4,109,10.79633311,2,1,0
1,4,110,10.82851950,2,1,0
1,4,111,10.92252067,2,1,0
1,4,112,10.94758077,2,1,0
1,4,113,11.03828393,2,1,0
1,4,114,11.16558035,2,1,0
1,4,115,11.20760637,2,1,0
1,4,116,11.30180997,2,1,0
1,4,117,11.47114261,2,1,0
1,4,118,11.54044349,2,1,0
1,4,119,11.66697962,2,1,0
1,4,120,11.76396801,2,1,0
1,4,121,11.87827914,2,1,0
1,4,122,17.57939800,0,0,0
1,4,123,17.74498421,0,0,0
1,4,124,17.98958038,0,0,0
1,4,125,18.19995023,0,0,0
1,4,126,18.41356366,0,0,0
1,4,127,18.69566747,0,0,0
1,4,128,18.89612383,0,0,0
1,4,129,19.12667454,0,0,0
1,4,130,19.44867302,0,0,0
1,4,131,19.73996339,0,0,0
1,4,132,20.08061135,0,0,0
1,4,133,20.37589438,0,0,0
1,4,134,20.71835191,0,0,0
1,4,135,21.08707195,0,0,0
1,4,136,21.47075091,0,0,0
1,4,137,21.87534798,0,0,0
1,4,138,22.28828773,0,0,0
1,4,139,22.72579481,0,0,0
1,4,140,23.21371336,0,0,0
1,4,141,23.72514567,0,0,0
1,4,142,24.21887168,0,0,0
1,4,143,24.78469953,0,0,0
1,4,329,7.61806995,4,1,0
1,4,330,7.51022295,4,1,0
1,4,331,7.41388184,4,1,0
1,4,332,7.37158454,4,1,0
1,4,333,7.30993832,4,1,0
1,4,334,7.18221955,4,1,0
1,4,335,7.17073522,4,1,0
1,4,336,7.11768253,4,1,0
1,4,337,7.06711916,4,1,0
1,4,338,7.02019675,4,1,0
1,4,339,6.93849158,4,1,0
1,4,340,6.87214820,4,1,0
1,4,341,6.85272352,4,1,0
1,4,342,7.08056912,4,1,0
1,4,343,7.51544703,4,1,0
1,4,344,7.98612250,4,1,0
1,4,345,8.49525518,4,1,0
1,4,346,9.05277024,4,1,0
1,4,347,9.76721513,4,1,0
1,4,348,10.51341866,4,1,0
1,5,37,24.68338541,0,0,0
1,5,38,24.10874612,0,0,0
1,5,39,23.63039334,0,0,0
1,5,40,23.09792812,0,0,0
1,5,41,22.66746114,0,0,0
1,5,42,22.19754913,0,0,0
1,5,43,21.79049506,0,0,0
1,5,44,21.37881329,0,0,0
1,5,45,21.02909607,0,0,0
1,5,46,20.65829413,0,0,0
1,5,47,20.35011855,0,0,0
1,5,48,19.99806111,0,0,0
1,5,49,19.68502692,0,0,0
1,5,50,19.40970960,0,0,0
1,5,51,19.11728061,0,0,0
1,5,52,18.83358405,0,0,0
1,5,53,18.63583995,0,0,0
1,5,54,18.36699442,0,0,0
1,5,55,18.11796478,0,0,0
1,5,56,17.91593196,0,0,0
1,5,57,17.70116193,0,0,0
1,5,58,17.52350864,0,0,0
1,5,59,17.34269308,0,0,0
1,5,60,17.14946160,0,0,0
1,5,61,16.99221549,0,0,0
1,5,62,16.84205083,0,0,0
1,5,63,16.67901598,0,0,0
1,5,64,16.50437208,0,0,0
1,5,65,16.39477426,0,0,0
1,5,66,16.24946163,0,0,0
1,5,67,16.13882627,0,0,0
1,5,68,15.98987840,0,0,0
1,5,69,15.90879692,0,0,0
1,5,70,15.83444493,0,0,0
1,5,71,15.68888199,0,0,0
1,5,72,15.60461668,0,0,0
1,5,73,15.52880273,0,0,0
1,5,74,15.47837226,0,0,0
1,5,75,15.35049730,0,0,0
1,5,76,15.31434612,0,0,0
1,5,77,15.23473469,0,0,0
1,5,78,15.19211664,0,0,0
1,5,79,15.11563451,0,0,0
1,5,80,15.04653529,0,0,0
1,5,81,15.03604443,0,0,0
1,5,82,15.00536759,0,0,0
1,5,83,14.89287061,0,0,0
1,5,84,14.92405911,0,0,0
1,5,85,14.90492093,0,0,0
1,5,86,14.85605686,0,0,0
1,5,87,14.87958783,0,0,0
1,5,88,14.84129605,0,0,0
1,5,89,14.87824755,0,0,0
1,5,90,14.84650143,0,0,0
1,5,91,14.85757571,0,0,0
1,5,92,14.88838616,0,0,0
1,5,93,14.85842165,0,0,0
1,5,94,14.88232656,0,0,0
1,5,95,14.90235897,0,0,0
1,5,96,14.93333378,0,0,0
1,5,97,14.93036686,0,0,0
1,5,98,14.99851311,0,0,0
1,5,99,15.03894269,0,0,0
1,5,100,15.08887442,0,0,0
1,5,101,12.09145848,2,1,0
1,5,102,11.14608012,2,1,0
1,5,103,10.41143622,2,1,0
1,5,104,10.45580803,2,1,0
1,5,105,10.47947256,2,1,0
1,5,106,10.51777896,2,1,0
1,5,107,10.61691240,2,1,0
1,5,108,10.67229746,2,1,0
1,5,109,10.71563104,2,1,0
1,5,110,10.77955727,2,1,0
1,5,111,10.84992056,2,1,0
1,5,112,10.94754479,2,1,0
1,5,113,11.00249262,2,1,0
1,5,114,11.11599209,2,1,0
1,5,115,11.18916629,2,1,0
1,5,116,11.27913290,2,1,0
1,5,117,11.37915217,2,1,0
1,5,118,11.46978630,2,1,0
1,5,119,11.58038701,2,1,0
1,5,120,11.72208609,2,1,0
1,5,121,11.79473996,2,1,0
1,5,122,17.50324653,0,0,0
1,5,123,17.68270804,0,0,0
1,5,124,17.91180801,0,0,0
1,5,125,18.11896863,0,0,0
1,5,126,18.37013197,0,0,0
1,5,127,18.62108418,0,0,0
1,5,128,18.86887450,0,0,0
1,5,129,19.11082466,0,0,0
1,5,130,19.38553113,0,0,0
1,5,131,19.71841694,0,0,0
1,5,132,19.96632412,0,0,0
1,5,133,20.29664003,0,0,0
1,5,134,20.69131727,0,0,0
1,5,135,21.01118859,0,0,0
1,5,136,21.37445118,0,0,0
1,5,137,21.74361026,0,0,0
1,5,138,22.18962972,0,0,0
1,5,139,22.67451362,0,0,0
1,5,140,23.12399873,0,0,0
1,5,141,23.62659460,0,0,0
1,5,142,24.11116951,0,0,0
1,5,143,24.67536782,0,0,0
1,5,200,16.95303290,3,1,0
1,5,201,17.04774148,3,1,0
1,5,202,17.16552509,3,1,0
1,5,230,17.16477816,5,1,0
1,5,231,16.89896306,5,1,0
1,5,232,16.67480330,5,1,0
1,5,233,16.44484851,5,1,0
1,5,234,16.25748988,5,1,0
1,5,235,16.05258381,5,1,0
1,5,236,15.82574150,5,1,0
1,5,237,15.63251694,5,1,0
1,5,238,15.48987022,5,1,0
1,5,239,15.37049720,5,1,0
1,5,240,15.15691945,5,1,0
1,5,241,14.99777524,5,1,0
1,5,242,15.17565183,5,1,0
1,5,243,15.69956046,5,1,0
1,5,244,16.23621543,5,1,0
1,5,329,7.56236057,4,1,0
1,5,330,7.47005532,4,1,0
1,5,331,7.38975872,4,1,0
1,5,332,7.34379544,4,1,0
1,5,333,7.25442807,4,1,0
1,5,334,7.21396604,4,1,0
1,5,335,7.14153603,4,1,0
1,5,336,7.07895016,4,1,0
1,5,337,7.05757656,4,1,0
1,5,338,7.00609504,4,1,0
1,5,339,6.93459247,4,1,0
1,5,340,6.91572091,4,1,0
1,5,341,6.87756527,4,1,0
1,5,342,7.08422589,4,1,0
1,5,343,7.46458130,4,1,0
1,5,344,7.93104447,4,1,0
1,5,345,8.47329264,4,1,0
1,5,346,9.05632856,4,1,0
1,5,347,9.70537487,4,1,0
1,5,348,10.53169692,4,1,0
1,6,37,24.57822189,0,0,0
1,6,38,24.03838969,0,0,0
1,6,39,23.55979569,0,0,0
1,6,40,23.05709546,0,0,0
1,6,41,22.57266689,0,0,0
1,6,42,22.16096944,0,0,0
1,6,43,21.75782452,0,0,0
1,6,44,21.33681331,0,0,0
1,6,45,20.95288067,0,0,0
1,6,46,20.57920271,0,0,0
1,6,47,20.27050827,0,0,0
1,6,48,19.94281653,0,0,0
1,6,49,19.64757054,0,0,0
1,6,50,19.34075300,0,0,0
1,6,51,19.05603354,0,0,0
1,6,52,18.80899254,0,0,0
1,6,53,18.54490817,0,0,0
1,6,54,18.31339283,0,0,0
1,6,55,18.06299817,0,0,0
1,6,56,17.88283715,0,0,0
1,6,57,17.66002808,0,0,0
1,6,58,17.44856737,0,0,0
1,6,59,17.30375081,0,0,0
1,6,60,17.08608354,0,0,0
1,6,61,16.95736415,0,0,0
1,6,62,16.76332955,0,0,0
1,6,63,16.63334877,0,0,0
1,6,64,16.48360906,0,0,0
1,6,65,16.35878736,0,0,0
1,6,66,16.24924931,0,0,0
1,6,67,16.13150982,0,0,0
1,6,68,15.97901523,0,0,0
1,6,69,15.86297925,0,0,0
1,6,70,15.77061781,0,0,0
1,6,71,15.70625049,0,0,0
1,6,72,15.58476540,0,0,0
1,6,73,15.51129703,0,0,0
1,6,74,15.45484906,0,0,0
1,6,75,15.32273707,0,0,0
1,6,76,15.26472140,0,0,0
1,6,77,15.22614008,0,0,0
1,6,78,15.16780500,0,0,0
1,6,79,15.11272652,0,0,0
1,6,80,15.02873491,0,0,0
1,6,81,15.02146634,0,0,0
1,6,82,14.94570102,0,0,0
1,6,83,14.96068600,0,0,0
1,6,84,14.88620917,0,0,0
1,6,85,14.88289530,0,0,0
1,6,86,14.84628456,0,0,0
1,6,87,14.86540410,0,0,0
1,6,88,14.84502210,0,0,0
1,6,89,14.78549164,0,0,0
1,6,90,14.83342194,0,0,0
1,6,91,14.78931041,0,0,0
1,6,92,14.84425333,0,0,0
1,6,93,14.83102957,0,0,0
1,6,94,14.83069147,0,0,0
1,6,95,14.87987428,0,0,0
1,6,96,14.95017215,0,0,0
1,6,97,14.94069666,0,0,0
1,6,98,14.97193197,0,0,0
1,6,99,15.01148387,0,0,0
1,6,100,15.06917403,0,0,0
1,6,101,12.04809768,2,1,0
1,6,102,11.07292932,2,1,0
1,6,103,10.38075001,2,1,0
1,6,104,10.45263549,2,1,0
1,6,105,10.47601129,2,1,0
1,6,106,10.47029060,2,1,0
1,6,107,10.56388232,2,1,0
1,6,108,10.63050621,2,1,0
1,6,109,10.68232535,2,1,0
1,6,110,10.78328085,2,1,0
1,6,111,10.83854562,2,1,0
1,6,112,10.89906247,2,1,0
1,6,113,11.01790408,2,1,0
1,6,114,11.07215147,2,1,0
1,6,115,11.13754499,2,1,0
1,6,116,11.27121056,2,1,0
1,6,117,11.36189180,2,1,0
1,6,118,11.49065305,2,1,0
1,6,119,11.57255854,2,1,0
1,6,120,11.70223566,2,1,0
1,6,121,11.77449158,2,1,0
1,6,122,17.46350631,0,0,0
1,6,123,17.65892994,0,0,0
1,6,124,17.85783105,0,0,0
1,6,125,18.08893187,0,0,0
1,6,126,18.28500225,0,0,0
1,6,127,18.56184481,0,0,0
1,6,128,18.83063303,0,0,0
1,6,129,19.05662741,0,0,0
1,6,130,19.32098626,0,0,0
1,6,131,19.63076822,0,0,0
1,6,132,19.97172855,0,0,0
1,6,133,20.25002392,0,0,0
1,6,134,20.59428632,0,0,0
1,6,135,20.96848770,0,0,0
1,6,136,21.32059610,0,0,0
1,6,137,21.72338677,0,0,0
1,6,138,22.18735031,0,0,0
1,6,139,22.60145628,0,0,0
1,6,140,23.07635173,0,0,0
1,6,141,23.54462706,0,0,0
1,6,142,24.02723021,0,0,0
1,6,143,24.62554714,0,0,0
1,6,196,20.33369921,3,1,0
1,6,197,19.15623237,3,1,0
1,6,198,18.13941595,3,1,0
1,6,199,17.22019934,3,1,0
1,6,200,16.89484445,3,1,0
1,6,201,17.00994116,3,1,0
1,6,202,17.14280668,3,1,0
1,6,203,17.24019228,3,1,0
1,6,204,17.33218788,3,1,0
1,6,205,17.49652849,3,1,0
1,6,230,17.11353948,5,1,0
1,6,231,16.86738152,5,1,0
1,6,232,16.64828665,5,1,0
1,6,233,16.46556617,5,1,0
1,6,234,16.22717862,5,1,0
1,6,235,16.00731693,5,1,0
1,6,236,15.83804957,5,1,0
1,6,237,15.65265459,5,1,0
1,6,238,15.45849622,5,1,0
1,6,239,15.30817709,5,1,0
1,6,240,15.14424660,5,1,0
1,6,241,15.01647866,5,1,0
1,6,242,15.12301915,5,1,0
1,6,243,15.66245704,5,1,0
1,6,244,16.21371499,5,1,0
1,6,329,7.49375447,4,1,0
1,6,330,7.46015036,4,1,0
1,6,331,7.40184986,4,1,0
1,6,332,7.33070012,4,1,0
1,6,333,7.32114166,4,1,0
1,6,334,7.19775540,4,1,0
1,6,335,7.16468488,4,1,0
1,6,336,7.07454353,4,1,0
1,6,337,6.99464226,4,1,0
1,6,338,6.95954350,4,1,0
1,6,339,6.92570936,4,1,0
1,6,340,6.87852397,4,1,0
1,6,341,6.83880166,4,1,0
1,6,342,7.04729903,4,1,0
1,6,343,7.45321368,4,1,0
1,6,344,7.93869856,4,1,0
1,6,345,8.40934972,4,1,0
1,6,346,9.00356412,4,1,0
1,6,347,9.69390615,4,1,0
1,6,348,10.51432807,4,1,0
1,7,37,24.59713126,0,0,0
1,7,38,24.02301164,0,0,0
1,7,39,23.51079785,0,0,0
1,7,40,23.05508476,0,0,0
1,7,41,22.56320659,0,0,0
1,7,42,22.13200523,0,0,0
1,7,43,21.73287336,0,0,0
1,7,44,21.28112149,0,0,0
1,7,45,20.98139927,0,0,0
1,7,46,20.60031879,0,0,0
1,7,47,20.23037554,0,0,0
1,7,48,19.89770638,0,0,0
1,7,49,19.66017264,0,0,0
1,7,50,19.31767220,0,0,0
1,7,51,19.06132154,0,0,0
1,7,52,18.77980521,0,0,0
1,7,53,18.53251922,0,0,0
1,7,54,18.28854793,0,0,0
1,7,55,18.08388210,0,0,0
1,7,56,17.87613999,0,0,0
1,7,57,17.64075015,0,0,0
1,7,58,17.49473371,0,0,0
1,7,59,17.24668293,0,0,0
1,7,60,17.12801729,0,0,0
1,7,61,16.93116289,0,0,0
1,7,62,16.78324205,0,0,0
1,7,63,16.64369653,0,0,0
1,7,64,16.45602086,0,0,0
1,7,65,16.34852872,0,0,0
1,7,66,16.20036226,0,0,0
1,7,67,16.08888559,0,0,0
1,7,68,15.98584456,0,0,0
1,7,69,15.82467522,0,0,0
1,7,70,15.73678528,0,0,0
1,7,71,15.66593438,0,0,0
1,7,72,15.54989288,0,0,0
1,7,73,15.45825171,0,0,0
1,7,74,15.38269913,0,0,0
1,7,75,15.30742086,0,0,0
1,7,76,15.23501955,0,0,0
1,7,77,15.24280127,0,0,0
1,7,78,15.12796437,0,0,0
1,7,79,15.12449801,0,0,0
1,7,80,15.02709859,0,0,0
1,7,81,14.99037868,0,0,0
1,7,82,14.93261277,0,0,0
1,7,83,14.86886123,0,0,0
1,7,84,14.88395501,0,0,0
1,7,85,14.87467617,0,0,0
1,7,86,14.83957848,0,0,0
1,7,87,14.82875454,0,0,0
1,7,88,14.80444063,0,0,0
1,7,89,14.76048410,0,0,0
1,7,90,14.83693631,0,0,0
1,7,91,14.82286341,0,0,0
1,7,92,14.81308935,0,0,0
1,7,93,14.85565337,0,0,0
1,7,94,14.88026261,0,0,0
1,7,95,14.85968001,0,0,0
1,7,96,14.91229902,0,0,0
1,7,97,14.96116070,0,0,0
1,7,98,14.93297141,0,0,0
1,7,99,14.99311780,0,0,0
1,7,100,15.01700333,0,0,0
1,7,101,12.05706277,2,1,0
1,7,102,11.06623710,2,1,0
1,7,103,10.34474333,2,1,0
1,7,104,10.39973967,2,1,0
1,7,105,10.45304212,2,1,0
1,7,106,10.50798873,2,1,0
1,7,107,10.56793741,2,1,0
1,7,108,10.62397445,2,1,0
1,7,109,10.69223747,2,1,0
1,7,110,10.77656947,2,1,0
1,7,111,10.80657484,2,1,0
1,7,112,10.90505985,2,1,0
1,7,113,10.97863011,2,1,0
1,7,114,11.06176909,2,1,0
1,7,115,11.17574290,2,1,0
1,7,116,11.26173996,2,1,0
1,7,117,11.32606805,2,1,0
1,7,118,11.42993137,2,1,0
1,7,119,11.51436321,2,1,0
1,7,120,11.67888207,2,1,0
1,7,121,11.77460884,2,1,0
1,7,122,17.43326727,0,0,0
1,7,123,17.65432874,0,0,0
1,7,124,17.84710124,0,0,0
1,7,125,18.04704857,0,0,0
1,7,126,18.28815895,0,0,0
1,7,127,18.52626782,0,0,0
1,7,128,18.75346138,0,0,0
1,7,129,19.02043269,0,0,0
1,7,130,19.30400334,0,0,0
1,7,131,19.61392404,0,0,0
1,7,132,19.95349025,0,0,0
1,7,133,20.24168668,0,0,0
1,7,134,20.55800678,0,0,0
1,7,135,20.96557824,0,0,0
1,7,136,21.30605730,0,0,0
1,7,137,21.68125384,0,0,0
1,7,138,22.15327122,0,0,0
1,7,139,22.54417626,0,0,0
1,7,140,23.00044171,0,0,0
1,7,141,23.49400866,0,0,0
1,7,142,24.02071826,0,0,0
1,7,143,24.59160396,0,0,0
1,7,196,20.33489993,3,1,0
1,7,197,19.15176541,3,1,0
1,7,198,18.08389249,3,1,0
1,7,199,17.22359740,3,1,0
1,7,200,16.89838302,3,1,0
1,7,201,16.97204191,3,1,0
1,7,202,17.11521043,3,1,0
1,7,203,17.24527212,3,1,0
1,7,204,17.32855204,3,1,0
1,7,205,17.49830193,3,1,0
1,7,230,17.09149556,5,1,0
1,7,231,16.88096741,5,1,0
1,7,232,16.64394631,5,1,0
1,7,233,16.39537163,5,1,0
1,7,234,16.18758133,5,1,0
1,7,235,15.98986471,5,1,0
1,7,236,15.79899863,5,1,0
1,7,237,15.63935988,5,1,0
1,7,238,15.45173098,5,1,0
1,7,239,15.27178790,5,1,0
1,7,240,15.14814434,5,1,0
1,7,241,15.00082484,5,1,0
1,7,242,15.13353202,5,1,0
1,7,243,15.70097966,5,1,0
1,7,244,16.20974452,5,1,0
1,7,329,7.52735353,4,1,0
1,7,330,7.46028987,4,1,0
1,7,331,7.39284417,4,1,0
1,7,332,7.35373320,4,1,0
1,7,333,7.26611082,4,1,0
1,7,334,7.16090453,4,1,0
1,7,335,7.11769532,4,1,0
1,7,336,7.06250595,4,1,0
1,7,337,7.03369902,4,1,0
1,7,338,6.98040377,4,1,0
1,7,339,6.92845822,4,1,0
1,7,340,6.89668006,4,1,0
1,7,341,6.84685539,4,1,0
1,7,342,7.07308477,4,1,0
1,7,343,7.43753125,4,1,0
1,7,344,7.88796369,4,1,0
1,7,345,8.42338802,4,1,0
1,7,346,9.03288494,4,1,0
1,7,347,9.69576255,4,1,0
1,7,348,10.45958537,4,1,0
1,8,37,24.58490255,0,0,0
1,8,38,24.01093297,0,0,0
1,8,39,23.51577070,0,0,0
1,8,40,23.04149228,0,0,0
1,8,41,22.57844554,0,0,0
1,8,42,22.12207049,0,0,0
1,8,43,21.71361935,0,0,0
1,8,44,21.33503391,0,0,0
1,8,45,20.91687570,0,0,0
1,8,46,20.56664672,0,0,0
1,8,47,20.23047438,0,0,0
1,8,48,19.92652298,0,0,0
1,8,49,19.61233344,0,0,0
1,8,50,19.33841032,0,0,0
1,8,51,19.06723582,0,0,0
1,8,52,18.77312661,0,0,0
1,8,53,18.49997408,0,0,0
1,8,54,18.29398794,0,0,0
1,8,55,18.08634141,0,0,0
1,8,56,17.88656270,0,0,0
1,8,57,17.65160754,0,0,0
1,8,58,17.48670371,0,0,0
1,8,59,17.28192453,0,0,0
1,8,60,17.08152060,0,0,0
1,8,61,16.92512761,0,0,0
1,8,62,16.74458166,0,0,0
1,8,63,16.64957664,0,0,0
1,8,64,16.46680924,0,0,0
1,8,65,16.30075774,0,0,0
1,8,66,16.20924675,0,0,0
1,8,67,16.09918432,0,0,0
1,8,68,15.97020703,0,0,0
1,8,69,15.86080085,0,0,0
1,8,70,15.76430452,0,0,0
1,8,71,15.62610835,0,0,0
1,8,72,15.58058707,0,0,0
1,8,73,15.47545478,0,0,0
1,8,74,15.40853804,0,0,0
1,8,75,15.31924180,0,0,0
1,8,76,15.26127170,0,0,0
1,8,77,15.21883842,0,0,0
1,8,78,15.11667467,0,0,0
1,8,79,15.06691505,0,0,0
1,8,80,15.00849076,0,0,0
1,8,81,15.00510490,0,0,0
1,8,82,14.92909727,0,0,0
1,8,83,14.90835458,0,0,0
1,8,84,14.85756980,0,0,0
1,8,85,14.91304179,0,0,0
1,8,86,14.82837647,0,0,0
1,8,87,14.80193202,0,0,0
1,8,88,14.79102867,0,0,0
1,8,89,14.78829132,0,0,0
1,8,90,14.77007841,0,0,0
1,8,91,14.77586776,0,0,0
1,8,92,14.78767032,0,0,0
1,8,93,14.82152295,0,0,0
1,8,94,14.89613944,0,0,0
1,8,95,14.84912251,0,0,0
1,8,96,14.87531442,0,0,0
1,8,97,14.92304545,0,0,0
1,8,98,14.96170063,0,0,0
